t,step,x,y,theta,theta_dot,theta_ddot,tau,x_target,y_target,theta_target,ex,ey,etheta
2.38,119,-0.30118948221206665,0.9535642862319946,-0.30593982338905334,2.573047637939453,5.308590888977051,2.0,-0.46820956468582153,0.8836174607276917,-0.48726344108581543,-0.16702008247375488,-0.06994686275720596,-0.18132361769676208
2.4,120,-0.2498723864555359,0.9682787656784058,-0.2525484561920166,2.669567823410034,4.826016426086426,2.0,-0.4716346263885498,0.8817940354347229,-0.4911436140537262,-0.2217622548341751,-0.08648471534252167,-0.2385951727628708
2.42,121,-0.19614990055561066,0.9805739521980286,-0.19742998480796814,2.755923271179199,4.317769527435303,2.0,-0.474438339471817,0.8802887201309204,-0.4943258762359619,-0.27828842401504517,-0.10028517991304398,-0.2968958914279938
2.44,122,-0.14033222198486328,0.9901044964790344,-0.1407969444990158,2.8316519260406494,3.7864344120025635,2.0,-0.47661980986595154,0.8791095614433289,-0.49680566787719727,-0.33628755807876587,-0.11099494248628616,-0.35600870847702026
2.46,123,-0.0827750638127327,0.9965682625770569,-0.08286987990140915,2.8963534832000732,3.235076427459717,2.0,-0.4781784117221832,0.8782626986503601,-0.4985794425010681,-0.39540335536003113,-0.11830553412437439,-0.41570955514907837
2.48,124,-0.02387366071343422,0.9997149705886841,-0.023875929415225983,2.949697732925415,2.667205810546875,2.0,-0.47911372780799866,0.8777528405189514,-0.4996447265148163,-0.45524007081985474,-0.12196215242147446,-0.4757688045501709
2.5,125,0.03594496473670006,0.9993537664413452,0.03595270961523056,2.991431951522827,2.0867156982421875,2.0,-0.4794255495071411,0.8775825500488281,-0.5,-0.5153704881668091,-0.12177120894193649,-0.5359526872634888
2.52,126,0.09623132646083832,0.9953590035438538,0.09638047218322754,3.021388053894043,1.4978083372116089,2.0,-0.47911372780799866,0.8777528405189514,-0.4996447265148163,-0.5753450393676758,-0.11760617047548294,-0.5960252285003662
2.54,127,0.1565239131450653,0.9876741766929626,0.15717019140720367,3.0394861698150635,0.9049013257026672,2.0,-0.4781784117221832,0.8782626986503601,-0.4985794425010681,-0.6347023248672485,-0.10941144824028015,-0.6557496190071106
2.56,128,0.21636031568050385,0.976313591003418,0.2180849313735962,3.04573655128479,0.312526136636734,2.0,-0.47661980986595154,0.8791095614433289,-0.49680566787719727,-0.6929801106452942,-0.0972040519118309,-0.7148905992507935
2.58,129,0.275288462638855,0.9613616466522217,0.2788897454738617,3.040241003036499,-0.2747814655303955,2.0,-0.474438339471817,0.8802887201309204,-0.4943258762359619,-0.7497267723083496,-0.08107292652130127,-0.7732155919075012
2.6,130,0.3328775465488434,0.9429700374603271,0.3393535315990448,3.023189067840576,-0.852591872215271,2.0,-0.4716346263885498,0.8817940354347229,-0.4911436140537262,-0.8045122027397156,-0.06117599457502365,-0.830497145652771
2.62,131,0.3887280225753784,0.9213525652885437,0.3992506265640259,2.9948554039001465,-1.416688323020935,2.0,-0.46820956468582153,0.8836174607276917,-0.48726344108581543,-0.8569375872612,-0.03773510083556175,-0.8865140676498413
2.64,132,0.442480206489563,0.8967782855033875,0.45836248993873596,2.955592155456543,-1.9631646871566772,2.0,-0.46416425704956055,0.8857491612434387,-0.48269081115722656,-0.9066444635391235,-0.011029120534658432,-0.9410532712936401
2.66,133,0.4938214123249054,0.8695633411407471,0.5164788961410522,2.9058218002319336,-2.4885103702545166,2.0,-0.45950010418891907,0.8881776928901672,-0.4774322807788849,-0.9533215165138245,0.01861436851322651,-0.9939112067222595
2.68,134,0.5424909591674805,0.8400616645812988,0.5733994841575623,2.8460283279418945,-2.9896790981292725,2.0,-0.45421892404556274,0.8908901214599609,-0.47149527072906494,-0.9967098832130432,0.050828464329242706,-1.0448946952819824
2.7,135,0.588283360004425,0.8086548447608948,0.628934383392334,2.776745557785034,-3.4641377925872803,2.0,-0.44832292199134827,0.8938716650009155,-0.46488824486732483,-1.0366063117980957,0.08521682769060135,-1.0938225984573364
2.72,136,0.6310495138168335,0.7757425904273987,0.682905375957489,2.698547601699829,-3.9098973274230957,2.0,-0.4418147802352905,0.8971062898635864,-0.4576205909252167,-1.072864294052124,0.12136372178792953,-1.1405259370803833
2.74,137,0.6706955432891846,0.7417327761650085,0.7351461052894592,2.612037181854248,-4.3255228996276855,2.0,-0.4346977472305298,0.9005764126777649,-0.4497026205062866,-1.1053932905197144,0.15884363651275635,-1.184848666191101
2.7600000000000002,138,0.7071807384490967,0.7070327997207642,0.7855027914047241,2.5178346633911133,-4.710124969482422,2.0,-0.42697566747665405,0.9042630791664124,-0.4411455988883972,-1.1341564655303955,0.19723030924797058,-1.2266484498977661
2.7800000000000002,139,0.7405135035514832,0.6720414757728577,0.833834171295166,2.4165680408477783,-5.063334941864014,2.0,-0.41865313053131104,0.9081462025642395,-0.43196171522140503,-1.159166693687439,0.23610475659370422,-1.2657958269119263
2.8000000000000003,140,0.770746111869812,0.6371423602104187,0.8800113797187805,2.3088626861572266,-5.385265827178955,2.0,-0.40973538160324097,0.9122044444084167,-0.4221639633178711,-1.1804815530776978,0.27506205439567566,-1.3021754026412964
2.82,141,0.7979691624641418,0.6026982665061951,0.9239180684089661,2.195333480834961,-5.676462650299072,2.0,-0.4002286195755005,0.9164153337478638,-0.41176629066467285,-1.1981977224349976,0.3137170374393463,-1.3356844186782837
2.84,142,0.8223048448562622,0.569047212600708,0.9654495716094971,2.0765764713287354,-5.937844276428223,2.0,-0.3901398777961731,0.9207556247711182,-0.4007834792137146,-1.2124446630477905,0.35170838236808777,-1.3662331104278564
2.86,143,0.843900740146637,0.5364993810653687,1.004512906074524,1.953163743019104,-6.170639514923096,2.0,-0.3794771730899811,0.9252011179924011,-0.3892311453819275,-1.2233779430389404,0.38870173692703247,-1.3937439918518066
2.88,144,0.8629229664802551,0.5053355097770691,1.0410256385803223,1.8256372213363647,-6.37632417678833,2.0,-0.36824968457221985,0.9297269582748413,-0.37712568044662476,-1.2311726808547974,0.4243914484977722,-1.4181512594223022
2.9,145,0.8795197010040283,0.47586241364479065,1.0748519897460938,1.6913186311721802,-6.715933322906494,1.8406227827072144,-0.3564675450325012,0.9343076944351196,-0.3644843101501465,-1.2359873056411743,0.458445280790329,-1.4393362998962402
2.92,146,0.893828272819519,0.44840937852859497,1.105811357498169,1.5479671955108643,-7.167569637298584,1.5450849533081055,-0.3441421687602997,0.9389175772666931,-0.35132497549057007,-1.2379704713821411,0.49050816893577576,-1.4571362733840942
2.94,147,0.9059972167015076,0.4232836365699768,1.1337296962738037,1.3959190845489502,-7.602404594421387,1.243449330329895,-0.3312861919403076,0.9435303211212158,-0.337666392326355,-1.2372833490371704,0.520246684551239,-1.4713960886001587
2.96,148,0.9161789417266846,0.40076944231987,1.1584397554397583,1.2355046272277832,-8.020722389221191,0.9369063377380371,-0.3179134726524353,0.9481196999549866,-0.323527991771698,-1.2340924739837646,0.547350287437439,-1.481967806816101
2.98,149,0.9245224595069885,0.3811275064945221,1.1797807216644287,1.067048192024231,-8.42282485961914,0.6266660690307617,-0.30403926968574524,0.9526594877243042,-0.30892980098724365,-1.2285617589950562,0.5715319514274597,-1.4887105226516724
3.0,150,0.9311660528182983,0.36459532380104065,1.1975980997085571,0.8908688426017761,-8.808965682983398,0.3139524459838867,-0.2896801233291626,0.9571235179901123,-0.29389262199401855,-1.220846176147461,0.5925281643867493,-1.4914907217025757
3.02,151,0.9362301826477051,0.3513873219490051,1.2117438316345215,0.7072831988334656,-9.179282188415527,0.0,-0.2748539447784424,0.9614859819412231,-0.2784378230571747,-1.2110841274261475,0.610098659992218,-1.490181565284729
3.04,152,0.9398107528686523,0.3416954576969147,1.2220759391784668,0.516608476638794,-9.533734321594238,-0.3139524459838867,-0.2595800459384918,0.965721607208252,-0.262587308883667,-1.1993907690048218,0.6240261197090149,-1.4846632480621338
3.06,153,0.9419727325439453,0.33568939566612244,1.228459358215332,0.31916770339012146,-9.872039794921875,-0.6266660690307617,-0.2438790500164032,0.9698056578636169,-0.24636366963386536,-1.185851812362671,0.6341162919998169,-1.474822998046875
3.08,154,0.9427443146705627,0.333516389131546,1.2307652235031128,0.11529535800218582,-10.19361686706543,-0.9369063377380371,-0.22777298092842102,0.973714292049408,-0.22978992760181427,-1.1705173254013062,0.6401978731155396,-1.4605551958084106
3.1,155,0.9421112537384033,0.3353005051612854,1.2288721799850464,-0.0946553498506546,-10.497535705566406,-1.243449330329895,-0.21128518879413605,0.9774244427680969,-0.2128896415233612,-1.1533963680267334,0.6421239376068115,-1.4417617321014404
3.12,156,0.9400122165679932,0.34114083647727966,1.2226660251617432,-0.3103046119213104,-10.782463073730469,-1.5450849533081055,-0.1944403052330017,0.9809143543243408,-0.19568683207035065,-1.13445246219635,0.6397734880447388,-1.4183528423309326
3.14,157,0.9363346695899963,0.3511087894439697,1.2120412588119507,-0.5312371850013733,-11.046627044677734,-1.8406227827072144,-0.17726421356201172,0.9841632843017578,-0.1782059371471405,-1.1135988235473633,0.6330544948577881,-1.3902472257614136
3.16,158,0.9309306740760803,0.36519598960876465,1.1969530582427979,-0.7544147968292236,-11.158881187438965,-2.0,-0.1597839742898941,0.9871519804000854,-0.1604718118906021,-1.0907145738601685,0.6219559907913208,-1.3574248552322388
3.18,159,0.9236227869987488,0.3833027482032776,1.177426815032959,-0.9763089418411255,-11.094709396362305,-2.0,-0.14202775061130524,0.9898626804351807,-0.14250962436199188,-1.065650463104248,0.6065599322319031,-1.3199365139007568
3.2,160,0.9141863584518433,0.4052940309047699,1.1534959077835083,-1.1965473890304565,-11.011923789978027,-2.0,-0.12402476370334625,0.9922791123390198,-0.12434494495391846,-1.0382111072540283,0.5869850516319275,-1.2778408527374268
3.22,161,0.9023544788360596,0.4309946298599243,1.1252015829086304,-1.4147142171859741,-10.908341407775879,-2.0,-0.10580514371395111,0.9943869113922119,-0.10600355267524719,-1.0081596374511719,0.5633922815322876,-1.2312051057815552
3.24,162,0.8878239393234253,0.4601832330226898,1.0925947427749634,-1.6303415298461914,-10.78136157989502,-2.0,-0.08739987760782242,0.9961733222007751,-0.08751153200864792,-0.9752238392829895,0.5359900593757629,-1.180106282234192
3.2600000000000002,163,0.8702633380889893,0.49258673191070557,1.0557366609573364,-1.8429021835327148,-10.628036499023438,-2.0,-0.06884065270423889,0.9976276755332947,-0.06889514625072479,-0.9391040205955505,0.5050409436225891,-1.1246318817138672
3.2800000000000002,164,0.8493225574493408,0.527874231338501,1.0147006511688232,-2.051805019378662,-10.445137977600098,-2.0,-0.05015980079770088,0.9987412095069885,-0.05018085613846779,-0.8994823694229126,0.47086697816848755,-1.064881443977356
3.3000000000000003,165,0.824644148349762,0.5656518340110779,0.9695727825164795,-2.256390333175659,-10.229264259338379,-2.0,-0.031390100717544556,0.9995071887969971,-0.031395260244607925,-0.8560342788696289,0.4338553547859192,-1.000968098640442
3.3200000000000003,166,0.7958767414093018,0.6054587364196777,0.920454204082489,-2.4559290409088135,-9.97693920135498,-2.0,-0.01256471686065197,0.9999210834503174,-0.012565047480165958,-0.8084414601325989,0.39446234703063965,-0.9330192804336548
3.34,167,0.7626897692680359,0.6467645168304443,0.8674617409706116,-2.6496241092681885,-9.684754371643066,-2.0,0.006282978691160679,0.9999802708625793,0.006283020135015249,-0.7564067840576172,0.3532157242298126,-0.8611786961555481
3.36,168,0.7247899174690247,0.6889699101448059,0.810729444026947,-2.8366141319274902,-9.349505424499512,-2.0,0.025119516998529434,0.9996844530105591,0.025122158229351044,-0.6996704339981079,0.3107145428657532,-0.7856072783470154
3.38,169,0.6819385886192322,0.7314094305038452,0.7504098415374756,-3.015981435775757,-8.968358993530273,-2.0,0.04391147568821907,0.9990354180335999,0.04392559826374054,-0.6380270719528198,0.26762598752975464,-0.7064842581748962
3.4,170,0.6339689493179321,0.7733584642410278,0.6866745948791504,-3.1867618560791016,-8.539018630981445,-2.0,0.06262560933828354,0.9980370998382568,0.06266661733388901,-0.5713433623313904,0.22467860579490662,-0.6240079998970032
3.42,171,0.5808035135269165,0.8140437602996826,0.6197153925895691,-3.3479597568511963,-8.059897422790527,-2.0,0.08122898638248444,0.9966954588890076,0.08131857961416245,-0.4995745122432709,0.18265168368816376,-0.5383968353271484
3.44,172,0.5224690437316895,0.8526582717895508,0.5497440695762634,-3.498565435409546,-7.530284404754639,-2.0,0.09968913346529007,0.9950186610221863,0.09985499083995819,-0.42277991771698,0.1423603743314743,-0.44988909363746643
3.46,173,0.4591095447540283,0.888379693031311,0.47699257731437683,-3.637575387954712,-6.950492858886719,-2.0,0.11797410994768143,0.9930166602134705,0.11824949830770493,-0.3411354124546051,0.10463700443506241,-0.3587431013584137
3.48,174,0.3909949064254761,0.9203928709030151,0.4017122983932495,-3.764014959335327,-6.321985721588135,-2.0,0.1360526978969574,0.9907016158103943,0.13647596538066864,-0.2549421787261963,0.07030875235795975,-0.2652363181114197
3.5,175,0.3185249865055084,0.9479144811630249,0.3241730034351349,-3.8769640922546387,-5.647459030151367,-2.0,0.15389446914196014,0.9880872964859009,0.15450850129127502,-0.16463050246238708,0.040172819048166275,-0.16966450214385986
3.52,176,0.24222779273986816,0.9702194333076477,0.2446613609790802,-3.9755818843841553,-4.930881977081299,-2.0,0.17146988213062286,0.9851893782615662,0.17232146859169006,-0.0707579031586647,0.014969954267144203,-0.07233990728855133
3.54,177,0.16275154054164886,0.9866670966148376,0.16347874701023102,-4.059131145477295,-4.177475452423096,-2.0,0.18875043094158173,0.9820250868797302,0.1898895502090454,0.025998886674642563,-0.004641995299607515,0.02641080692410469
3.56,178,0.08085031807422638,0.9967262744903564,0.0809386596083641,-4.127004146575928,-3.3936359882354736,-2.0,0.20570865273475647,0.9786132574081421,0.20718778669834137,0.12485833466053009,-0.018112974241375923,0.12624913454055786
3.58,179,-0.0026361350901424885,0.999996542930603,-0.002636138116940856,-4.17874002456665,-2.586791515350342,-2.0,0.22231827676296234,0.9749741554260254,0.2241916060447693,0.22495441138744354,-0.02502238005399704,0.2268277406692505
3.6,180,-0.08680762350559235,0.996225118637085,-0.08691702038049698,-4.214044094085693,-1.765202522277832,-2.0,0.2385542392730713,0.9711291790008545,0.24087683856487274,0.32536184787750244,-0.025095919147133827,0.3277938663959503
3.62,181,-0.17073243856430054,0.9853174090385437,-0.1715729832649231,-4.232798099517822,-0.9377150535583496,-2.0,0.2543927729129791,0.967100977897644,0.25721976161003113,0.42512521147727966,-0.018216440454125404,0.4287927448749542
3.64,182,-0.2534783184528351,0.9673410654067993,-0.25627434253692627,-4.235067844390869,-0.11347479373216629,-2.0,0.2698114216327667,0.9629132151603699,0.2731971740722656,0.5232897400856018,-0.0044278791174292564,0.5294715166091919
3.66,183,-0.3341434895992279,0.9425222277641296,-0.3406963348388672,-4.221100330352783,0.6983758211135864,-2.0,0.2847890555858612,0.9585902094841003,0.2887863516807556,0.6189325451850891,0.016067998483777046,0.6294826865196228
3.68,184,-0.41188594698905945,0.9112353920936584,-0.4245227575302124,-4.191319942474365,1.4890025854110718,-2.0,0.29930591583251953,0.9541571736335754,0.30396515130996704,0.7111918330192566,0.04292178899049759,0.7284879088401794
3.7,185,-0.4859493672847748,0.8739869594573975,-0.5074490904808044,-4.146317005157471,2.25016713142395,-2.0,0.31334367394447327,0.9496397972106934,0.3187119960784912,0.799293041229248,0.0756528228521347,0.8261610865592957
3.72,186,-0.5556841492652893,0.8313934803009033,-0.5891855955123901,-4.086827278137207,2.9744789600372314,-2.0,0.32688531279563904,0.9450640082359314,0.3330059349536896,0.882569432258606,0.11367052793502808,0.9221915602684021
3.74,187,-0.6205625534057617,0.7841569185256958,-0.6694599390029907,-4.0137152671813965,3.6556026935577393,-2.0,0.33991512656211853,0.9404560923576355,0.3468266427516937,0.9604777097702026,0.1562991887331009,1.0162866115570068
3.7600000000000002,188,-0.6801878809928894,0.7330378293991089,-0.7480188608169556,-3.9279470443725586,4.28840446472168,-2.0,0.35241883993148804,0.9358423948287964,0.36015450954437256,1.0326067209243774,0.2028045356273651,1.1081733703613281
3.7800000000000002,189,-0.7342967987060547,0.6788285374641418,-0.8246302008628845,-3.830566167831421,4.869040012359619,-2.0,0.36438336968421936,0.9312490224838257,0.3729705810546875,1.0986801385879517,0.25242048501968384,1.1976007223129272
3.8000000000000003,190,-0.7827568650245667,0.6223276257514954,-0.8990835547447205,-3.7226667404174805,5.394979953765869,-2.0,0.37579697370529175,0.9267020225524902,0.3852566182613373,1.1585538387298584,0.30437442660331726,1.2843401432037354
3.8200000000000003,191,-0.8255583047866821,0.5643168091773987,-0.971190869808197,-3.6053671836853027,5.864978313446045,-2.0,0.3866489827632904,0.9222269654273987,0.3969951868057251,1.212207317352295,0.35791015625,1.368186116218567
3.84,192,-0.8628021478652954,0.5055417418479919,-1.040786623954773,-3.4797871112823486,6.278995513916016,-2.0,0.3969299793243408,0.9178488850593567,0.40816962718963623,1.2597321271896362,0.41230717301368713,1.4489562511444092
3.86,193,-0.894685685634613,0.4466961622238159,-1.1077271699905396,-3.3470256328582764,6.638078689575195,-2.0,0.40663158893585205,0.9135922193527222,0.41876402497291565,1.3013173341751099,0.46689605712890625,1.5264911651611328
3.88,194,-0.9214863181114197,0.3884108066558838,-1.1718899011611938,-3.208141326904297,6.944218158721924,-2.0,0.41574639081954956,0.9094805717468262,0.42876332998275757,1.3372327089309692,0.5210697650909424,1.6006532907485962
3.9,195,-0.9435233473777771,0.33130595088005066,-1.2331089973449707,-3.0609500408172607,7.359565258026123,-1.8406227827072144,0.42426797747612,0.9055367112159729,0.43815332651138306,1.3677912950515747,0.5742307305335999,1.671262264251709
3.92,196,-0.9611620306968689,0.27598461508750916,-1.2911823987960815,-2.9036715030670166,7.863926887512207,-1.5450849533081055,0.43219074606895447,0.901782214641571,0.4469207227230072,1.393352746963501,0.6257976293563843,1.7381031513214111
3.94,197,-0.974822461605072,0.22298237681388855,-1.3459235429763794,-2.7370567321777344,8.330734252929688,-1.243449330329895,0.43950989842414856,0.8982377648353577,0.4550529718399048,1.414332389831543,0.6752553582191467,1.8009765148162842
3.96,198,-0.9849629402160645,0.17276565730571747,-1.397159457206726,-2.561797618865967,8.762954711914062,-0.9369063377380371,0.44622138142585754,0.8949226140975952,0.46253859996795654,1.4311844110488892,0.7221569418907166,1.8596980571746826
3.98,199,-0.9920641183853149,0.12573280930519104,-1.4447298049926758,-2.3785195350646973,9.163910865783691,-0.6266660690307617,0.45232176780700684,0.8918548226356506,0.4693669378757477,1.4443858861923218,0.7661219835281372,1.9140968322753906
4.0,200,-0.996614396572113,0.08221801370382309,-1.4884854555130005,-2.187777042388916,9.53712272644043,-0.3139524459838867,0.45780816674232483,0.8890510201454163,0.4755282700061798,1.4544224739074707,0.8068329691886902,1.964013695716858
4.0200000000000005,201,-0.9990965723991394,0.04249705746769905,-1.5282864570617676,-1.990053415298462,9.886176109313965,0.0,0.4626781940460205,0.8865262866020203,0.48101383447647095,1.4617748260498047,0.8440292477607727,2.0093002319335938
4.04,202,-0.9999769330024719,0.006794573273509741,-1.5640016794204712,-1.7857615947723389,10.214592933654785,0.3139524459838867,0.46692997217178345,0.8842942714691162,0.4858158528804779,1.4669069051742554,0.8774996995925903,2.0498175621032715
4.0600000000000005,203,-1.0,6.123234262925839e-17,-1.5707963705062866,-1.575247049331665,10.525727272033691,0.6266660690307617,0.4705619513988495,0.882366955280304,0.4899275302886963,1.4705619812011719,0.882366955280304,2.0607237815856934
4.08,204,-1.0,6.123234262925839e-17,-1.5707963705062866,-1.3587336540222168,10.825668334960938,0.9369063377380371,0.47357288002967834,0.8807546496391296,0.49334296584129333,1.473572850227356,0.8807546496391296,2.0641393661499023
4.1,205,-1.0,6.123234262925839e-17,-1.5707963705062866,-1.1363059282302856,11.12138557434082,1.243449330329895,0.475961834192276,0.8794659376144409,0.4960573613643646,1.4759618043899536,0.8794659376144409,2.0668537616729736
4.12,206,-1.0,6.123234262925839e-17,-1.5707963705062866,-0.9080679416656494,11.411900520324707,1.5450849533081055,0.47772809863090515,0.8785077333450317,0.49806681275367737,1.4777281284332275,0.8785077333450317,2.0688631534576416
4.14,207,-1.0,6.123234262925839e-17,-1.5707963705062866,-0.6741474270820618,11.696025848388672,1.8406227827072144,0.47887122631073,0.8778851628303528,0.49936848878860474,1.47887122631073,0.8778851628303528,2.070164918899536
4.16,208,-1.0,6.123234262925839e-17,-1.5707963705062866,-0.4372732937335968,11.843707084655762,2.0,0.4793908894062042,0.8776015043258667,0.4999605119228363,1.4793908596038818,0.8776015043258667,2.0707569122314453
4.18,209,-1.0,6.123234262925839e-17,-1.5707963705062866,-0.20063602924346924,11.831863403320312,2.0,0.47928696870803833,0.8776582479476929,0.49984210729599,1.4792869091033936,0.8776582479476929,2.070638418197632
4.2,210,-0.9999997615814209,0.0007152921753004193,-1.5700809955596924,0.03576461225748062,11.820032119750977,2.0,0.4785594642162323,0.8780551552772522,0.49901336431503296,1.478559136390686,0.8773398399353027,2.06909441947937
4.22,211,-0.9999810457229614,0.006153829395771027,-1.5646424293518066,0.2719287872314453,11.808209419250488,2.0,0.47720855474472046,0.8787900805473328,0.4974755048751831,1.4771896600723267,0.8726362586021423,2.0621180534362793
4.24,212,-0.9998669624328613,0.016310207545757294,-1.5544854402542114,0.5078531503677368,11.796217918395996,2.0,0.47523465752601624,0.8798590898513794,0.49523070454597473,1.4751015901565552,0.8635488748550415,2.049715995788574
4.26,213,-0.9995139241218567,0.031176263466477394,-1.5396150350570679,0.7435191869735718,11.783302307128906,2.0,0.4726382791996002,0.8812565207481384,0.4922821819782257,1.4721522331237793,0.8500802516937256,2.0318970680236816
4.28,214,-0.9987120628356934,0.05073712766170502,-1.5200374126434326,0.9788802862167358,11.768054962158203,2.0,0.4694202244281769,0.8829748630523682,0.48863404989242554,1.4681322574615479,0.8322377800941467,2.008671522140503
4.3,215,-0.9971861243247986,0.07496549934148788,-1.495760440826416,1.2138487100601196,11.748420715332031,2.0,0.4655815362930298,0.885004997253418,0.48429158329963684,1.4627676010131836,0.8100395202636719,1.9800519943237305
4.32,216,-0.9945967197418213,0.10381416976451874,-1.466794729232788,1.4482828378677368,11.72170352935791,2.0,0.4611234664916992,0.8873359560966492,0.4792608916759491,1.4557201862335205,0.783521831035614,1.9460556507110596
4.34,217,-0.9905424118041992,0.13720685243606567,-1.4331552982330322,1.6819744110107422,11.684579849243164,2.0,0.45604774355888367,0.8899553418159485,0.47354915738105774,1.4465901851654053,0.7527484893798828,1.9067044258117676
4.36,218,-0.9845635294914246,0.17502757906913757,-1.3948625326156616,1.9146368503570557,11.633122444152832,2.0,0.4503563940525055,0.8928488492965698,0.46716445684432983,1.4349199533462524,0.7178213000297546,1.8620270490646362
4.38,219,-0.9761474132537842,0.2171088010072708,-1.3519446849822998,2.1458935737609863,11.562836647033691,2.0,0.44405198097229004,0.8960010409355164,0.460115909576416,1.4201993942260742,0.678892195224762,1.8120605945587158
4.4,220,-0.9647362232208252,0.2632186710834503,-1.3044393062591553,2.375267744064331,11.468711853027344,2.0,0.43713751435279846,0.899394690990448,0.45241352915763855,1.4018737077713013,0.6361759901046753,1.7568528652191162
4.42,221,-0.9497373700141907,0.3130478262901306,-1.2523958683013916,2.6021738052368164,11.345298767089844,2.0,0.42961665987968445,0.9030113816261292,0.44406822323799133,1.3793540000915527,0.5899635553359985,1.6964640617370605
4.44,222,-0.9305374026298523,0.366196870803833,-1.1958776712417603,2.8259100914001465,11.18681526184082,2.0,0.4214937090873718,0.9068313241004944,0.43509188294410706,1.3520311117172241,0.5406344532966614,1.630969524383545
4.46,223,-0.9065191745758057,0.42216458916664124,-1.1349645853042603,3.0456554889678955,10.987276077270508,2.0,0.4127737283706665,0.9108335971832275,0.42549723386764526,1.3192929029464722,0.4886690080165863,1.5604617595672607
4.48,224,-0.8770829439163208,0.480338990688324,-1.06975519657135,3.2604689598083496,10.740670204162598,2.0,0.40346255898475647,0.9149961471557617,0.4152979552745819,1.2805454730987549,0.43465715646743774,1.4850530624389648
4.5,225,-0.8416704535484314,0.5399914979934692,-1.0003693103790283,3.469292163848877,10.441160202026367,2.0,0.39356696605682373,0.9192959666252136,0.404508501291275,1.2352374792099,0.379304438829422,1.404877781867981
4.5200000000000005,226,-0.7997928857803345,0.6002760529518127,-0.9269501566886902,3.6709587574005127,10.083322525024414,2.0,0.3830946385860443,0.9237090945243835,0.3931442201137543,1.1828875541687012,0.3234330713748932,1.320094347000122
4.54,227,-0.7510599493980408,0.6602340340614319,-0.8496659994125366,3.8642070293426514,9.662420272827148,2.0,0.3720543384552002,0.928210973739624,0.3812212646007538,1.1231142282485962,0.26797690987586975,1.2308872938156128
4.5600000000000005,228,-0.6952099800109863,0.7188066840171814,-0.7687119841575623,4.047700881958008,9.174687385559082,2.0,0.36045587062835693,0.9327762722969055,0.36875656247138977,1.0556658506393433,0.21396955847740173,1.1374685764312744
4.58,229,-0.6321392059326172,0.774854838848114,-0.6843109130859375,4.220053195953369,8.61762523651123,2.0,0.3483102321624756,0.9373793005943298,0.3557678461074829,0.9804494380950928,0.1625244915485382,1.0400787591934204
4.6000000000000005,230,-0.5619271397590637,0.8271867036819458,-0.5967137217521667,4.37985897064209,7.990283012390137,2.0,0.3356296420097351,0.9419940114021301,0.3422735631465912,0.8975567817687988,0.11480730772018433,0.9389873147010803
4.62,231,-0.4848565459251404,0.8745936751365662,-0.5061991214752197,4.525729179382324,7.293512344360352,2.0,0.32242754101753235,0.9465941190719604,0.3282928764820099,0.8072841167449951,0.07200045883655548,0.834492027759552
4.64,232,-0.401425302028656,0.9158917665481567,-0.41307249665260315,4.656332492828369,6.530156135559082,2.0,0.308718740940094,0.9511533975601196,0.313845694065094,0.71014404296875,0.0352616049349308,0.7269181609153748
4.66,233,-0.3123480975627899,0.9499677419662476,-0.3176637887954712,4.770435810089111,5.705165386199951,2.0,0.2945193350315094,0.9556455016136169,0.29895249009132385,0.6068674325942993,0.005677803419530392,0.6166162490844727
4.68,234,-0.21854661405086517,0.9758265018463135,-0.2203248292207718,4.866948127746582,4.825613021850586,2.0,0.27984675765037537,0.9600446820259094,0.2836344838142395,0.49839335680007935,-0.0157818254083395,0.5039592981338501
4.7,235,-0.12112746387720108,0.9926369786262512,-0.12142562866210938,4.94495964050293,3.90059494972229,2.0,0.2647198438644409,0.9643253684043884,0.2679134011268616,0.3858473300933838,-0.028311600908637047,0.38933902978897095
4.72,236,-0.021348409354686737,0.9997720718383789,-0.021350029855966568,5.003779888153076,2.941012382507324,2.0,0.2491588294506073,0.9684626460075378,0.25181159377098083,0.27050724625587463,-0.03130946308374405,0.2731616199016571
4.74,237,0.07942552119493484,0.99684077501297,0.07950926572084427,5.042964935302734,1.959238886833191,2.0,0.23318526148796082,0.9724323153495789,0.23535196483135223,0.15375974774360657,-0.024408474564552307,0.15584270656108856
4.76,238,0.17977334558963776,0.9837080836296082,0.18075603246688843,5.062338829040527,0.9686874151229858,2.0,0.2168220430612564,0.9762111306190491,0.21855787932872772,0.037048693746328354,-0.007496911566704512,0.037801843136548996
4.78,239,0.27827349305152893,0.9605019092559814,0.28199613094329834,5.062004566192627,-0.01669345237314701,2.0,0.2000933736562729,0.9797768592834473,0.20145322382450104,-0.07818011939525604,0.01927495189011097,-0.0805429145693779
4.8,240,0.37355920672416687,0.9276063442230225,0.3828430473804474,5.0423455238342285,-0.9829632043838501,2.0,0.18302473425865173,0.9831082820892334,0.18406227231025696,-0.19053447246551514,0.055501967668533325,-0.19878076016902924
4.82,241,0.46437010169029236,0.8856412172317505,0.4829232692718506,5.0040106773376465,-1.9167330265045166,2.0,0.16564279794692993,0.9861857891082764,0.16640977561473846,-0.2987273335456848,0.10054457932710648,-0.3165134787559509
