t,step,x,y,theta,theta_dot,theta_ddot,tau,x_target,y_target,theta_target,ex,ey,etheta,p_error,i_error,d_error,kp,ki,kd,reward,reward_cum,force_left,force_right
2.54,127,-0.28199294209480286,0.9594165086746216,-0.2858707308769226,2.0563814640045166,3.7889702320098877,2.0,-0.4781784117221832,0.8782626986503601,-0.4985794425010681,-0.19618546962738037,-0.0811537578701973,-0.2127087265253067,-0.2127087265253067,0.4557226896286011,0.0,10.0,0.5,1.0,-0.24133354980236654,-7.362818998533554,0.009866357780992985,9.990133285522461
2.56,128,-0.24094948172569275,0.9705376625061035,-0.2433440238237381,2.1263344287872314,3.4976487159729004,2.0,-0.47661980986595154,0.8791095614433289,-0.49680566787719727,-0.2356703281402588,-0.09142813086509705,-0.253461629152298,-0.253461629152298,0.4510609805583954,0.0,10.0,0.5,1.0,-0.24546289032439036,-7.608281888857944,0.039426494389772415,9.960573196411133
2.58,129,-0.19821859896183014,0.9801578521728516,-0.1995401233434677,2.190195322036743,3.1930482387542725,2.0,-0.474438339471817,0.8802887201309204,-0.4943258762359619,-0.2762197256088257,-0.09986909478902817,-0.294785737991333,-0.294785737991333,0.44557851552963257,0.0,10.0,0.5,1.0,-0.24887236858554868,-7.857154257443493,0.08856374770402908,9.911436080932617
2.6,130,-0.15397076308727264,0.9880753755569458,-0.15458570420742035,2.247720718383789,2.876260995864868,2.0,-0.4716346263885498,0.8817940354347229,-0.4911436140537262,-0.31766387820243835,-0.1062813401222229,-0.33655792474746704,-0.33655792474746704,0.43926507234573364,0.0,10.0,0.5,1.0,-0.2515389332440986,-8.10869319068759,0.15708419680595398,9.842915534973145
2.62,131,-0.10839845985174179,0.9941075444221497,-0.10861187428236008,2.298691511154175,2.5485503673553467,2.0,-0.46820956468582153,0.8836174607276917,-0.48726344108581543,-0.35981109738349915,-0.11049007624387741,-0.37865155935287476,-0.37865155935287476,0.43211299180984497,0.0,10.0,0.5,1.0,-0.2534425933402778,-8.362135784027869,0.24471741914749146,9.755282402038574
2.64,132,-0.06171426922082901,0.998093843460083,-0.06175350770354271,2.3429183959960938,2.2113406658172607,2.0,-0.46416425704956055,0.8857491612434387,-0.48269081115722656,-0.40244996547698975,-0.11234471201896667,-0.42093729972839355,-0.42093729972839355,0.4241170883178711,0.0,10.0,0.5,1.0,-0.2545667932116412,-8.61670257723951,0.3511175811290741,9.648882865905762
2.66,133,-0.014148186892271042,0.9998999238014221,-0.014148659072816372,2.3802425861358643,1.8662033081054688,2.0,-0.45950010418891907,0.8881776928901672,-0.4774322807788849,-0.44535189867019653,-0.1117221862077713,-0.46328359842300415,-0.46328359842300415,0.41527488827705383,0.0,10.0,0.5,1.0,-0.25489875129917205,-8.87160132853868,0.4758647382259369,9.52413558959961
2.68,134,0.03405553847551346,0.9994199275970459,0.03406212478876114,2.410539150238037,1.5148361921310425,2.0,-0.45421892404556274,0.8908901214599609,-0.47149527072906494,-0.4882744550704956,-0.10852983593940735,-0.5055574178695679,-0.5055574178695679,0.40558648109436035,0.0,10.0,0.5,1.0,-0.25442975253800093,-9.126031081076682,0.6184666156768799,9.3815336227417
2.7,135,0.08264216780662537,0.9965792894363403,0.0827365294098854,2.433720111846924,1.159041166305542,2.0,-0.44832292199134827,0.8938716650009155,-0.46488824486732483,-0.5309650897979736,-0.10270760953426361,-0.5476247668266296,-0.5476247668266296,0.3950546681880951,0.0,10.0,0.5,1.0,-0.2531553818201105,-9.379186462896794,0.7783603668212891,9.221639633178711
2.72,136,0.1313505470752716,0.9913359880447388,0.13173121213912964,2.4497339725494385,0.8006957769393921,2.0,-0.4418147802352905,0.8971062898635864,-0.4576205909252167,-0.5731652975082397,-0.09422969073057175,-0.5893517732620239,-0.5893517732620239,0.383684903383255,0.0,10.0,0.5,1.0,-0.25107569186035966,-9.630262154757153,0.9549150466918945,9.045084953308105
2.74,137,0.17991748452186584,0.9836816787719727,0.18090257048606873,2.4585683345794678,0.4417233467102051,2.0,-0.4346977472305298,0.9005764126777649,-0.4497026205062866,-0.614615261554718,-0.08310529589653015,-0.6306052207946777,-0.6306052207946777,0.37148532271385193,0.0,10.0,0.5,1.0,-0.24819529748829425,-9.878457452245447,1.1474337577819824,8.85256576538086
2.7600000000000002,138,0.22808225452899933,0.9736418724060059,0.23010756075382233,2.460249662399292,0.08406073600053787,2.0,-0.42697566747665405,0.9042630791664124,-0.4411455988883972,-0.6550579071044922,-0.06937875598669052,-0.6712532043457031,-0.6712532043457031,0.3584667444229126,0.0,10.0,0.5,1.0,-0.24452339326827738,-10.122980845513725,1.3551568984985352,8.644843101501465
2.7800000000000002,139,0.2755909562110901,0.9612749814987183,0.279204398393631,2.4548420906066895,-0.2703745663166046,2.0,-0.41865313053131104,0.9081462025642395,-0.43196171522140503,-0.6942440867424011,-0.05312877893447876,-0.7111661434173584,-0.7111661434173584,0.3446425497531891,0.0,10.0,0.5,1.0,-0.24007369059141076,-10.363054536105135,1.577264428138733,8.422735214233398
2.8000000000000003,140,0.32220080494880676,0.9466713666915894,0.32805335521698,2.4424479007720947,-0.619717001914978,2.0,-0.40973538160324097,0.9122044444084167,-0.4221639633178711,-0.7319362163543701,-0.03446691855788231,-0.7502173185348511,-0.7502173185348511,0.3300287127494812,0.0,10.0,0.5,1.0,-0.2348642782419104,-10.597918814347047,1.812880039215088,8.187119483947754
2.82,141,0.36768409609794617,0.9299507737159729,0.3765174448490143,2.423204183578491,-0.9621843099594116,2.0,-0.4002286195755005,0.9164153337478638,-0.41176629066467285,-0.767912745475769,-0.013535422272980213,-0.7882837653160095,-0.7882837653160095,0.3146437108516693,0.0,10.0,0.5,1.0,-0.22891740675346745,-10.826836221100514,2.0610737800598145,7.9389262199401855
2.84,142,0.4118315875530243,0.9112600088119507,0.42446309328079224,2.3972818851470947,-1.296105980873108,2.0,-0.3901398777961731,0.9207556247711182,-0.4007834792137146,-0.801971435546875,0.009495623409748077,-0.8252465724945068,-0.8252465724945068,0.2985084056854248,0.0,10.0,0.5,1.0,-0.22225920432247834,-11.049095425422992,2.320866107940674,7.679133892059326
2.86,143,0.4544554054737091,0.8907694816589355,0.47176074981689453,2.3648829460144043,-1.6199488639831543,2.0,-0.3794771730899811,0.9252011179924011,-0.3892311453819275,-0.8339325785636902,0.03443160653114319,-0.860991895198822,-0.860991895198822,0.2816460132598877,0.0,10.0,0.5,1.0,-0.21491933264250615,-11.264014758065498,2.59123158454895,7.408768177032471
2.88,144,0.49539151787757874,0.8686698079109192,0.5182854533195496,2.3262362480163574,-1.932338833808899,2.0,-0.36824968457221985,0.9297269582748413,-0.37712568044662476,-0.8636412024497986,0.06105712056159973,-0.8954111933708191,-0.8954111933708191,0.2640819847583771,0.0,10.0,0.5,1.0,-0.20693059119778864,-11.470945349263287,2.871103525161743,7.128896236419678
2.9,145,0.534460723400116,0.8451933264732361,0.5638695359230042,2.2792041301727295,-2.351609706878662,1.8406227827072144,-0.3564675450325012,0.9343076944351196,-0.3644843101501465,-0.8909282684326172,0.08911439031362534,-0.9283538460731506,-0.9283538460731506,0.24584433436393738,0.0,10.0,0.5,1.0,-0.19804160792183292,-11.66898695718512,3.159377336502075,6.840622901916504
2.92,146,0.571481466293335,0.8206149339675903,0.6083100438117981,2.222024917602539,-2.8589510917663574,1.5450849533081055,-0.3441421687602997,0.9389175772666931,-0.35132497549057007,-0.915623664855957,0.1183025911450386,-0.9596350193023682,-0.9596350193023682,0.22696444392204285,0.0,10.0,0.5,1.0,-0.18804597777535006,-11.85703293496047,3.4549150466918945,6.5450849533081055
2.94,147,0.6063070297241211,0.7952306866645813,0.6514083743095398,2.154916763305664,-3.3554139137268066,1.243449330329895,-0.3312861919403076,0.9435303211212158,-0.337666392326355,-0.9375931620597839,0.14829964935779572,-0.9890747666358948,-0.9890747666358948,0.20747734606266022,0.0,10.0,0.5,1.0,-0.1769745775838629,-12.034007512544333,3.7565505504608154,6.2434492111206055
2.96,148,0.6388258337974548,0.7693513631820679,0.6929711103439331,2.0781359672546387,-3.839033365249634,0.9369063377380371,-0.3179134726524353,0.9481196999549866,-0.323527991771698,-0.9567393064498901,0.1787683367729187,-1.0164990425109863,-1.0164990425109863,0.18742160499095917,0.0,10.0,0.5,1.0,-0.16486278898660345,-12.198870301530937,4.063093662261963,5.936906337738037
2.98,149,0.6689614057540894,0.7432971596717834,0.7328106164932251,1.9919742345809937,-4.308091640472412,0.6266660690307617,-0.30403926968574524,0.9526594877243042,-0.30892980098724365,-0.9730006456375122,0.20936234295368195,-1.0417404174804688,-1.0417404174804688,0.16683921217918396,0.0,10.0,0.5,1.0,-0.15174989519213786,-12.350620196723074,4.373333930969238,5.626666069030762
3.0,150,0.6966703534126282,0.7173914313316345,0.7707456350326538,1.896751880645752,-4.761117935180664,0.3139524459838867,-0.2896801233291626,0.9571235179901123,-0.29389262199401855,-0.9863504767417908,0.23973210155963898,-1.0646382570266724,-1.0646382570266724,0.1457754224538803,0.0,10.0,0.5,1.0,-0.1376784780477148,-12.488298674770789,4.686047554016113,5.313952445983887
3.02,151,0.7219400405883789,0.6919556260108948,0.8066019415855408,1.7928142547607422,-5.196880340576172,0.0,-0.2748539447784424,0.9614859819412231,-0.2784378230571747,-0.9967939853668213,0.26953035593032837,-1.085039734840393,-1.085039734840393,0.12427864223718643,0.0,10.0,0.5,1.0,-0.1226938391622576,-12.610992513933047,5.0,5.0
3.04,152,0.7447848916053772,0.6673045754432678,0.8402124643325806,1.6805269718170166,-5.614368438720703,-0.3139524459838867,-0.2595800459384918,0.965721607208252,-0.262587308883667,-1.0043649673461914,0.29841700196266174,-1.1027997732162476,-1.1027997732162476,0.10240025073289871,0.0,10.0,0.5,1.0,-0.10684345748283385,-12.71783597141588,5.313952445983887,4.686047554016113
3.06,153,0.7652424573898315,0.6437421441078186,0.8714178800582886,1.5602713823318481,-6.012774467468262,-0.6266660690307617,-0.2438790500164032,0.9698056578636169,-0.24636366963386536,-1.0091215372085571,0.32606348395347595,-1.1177815198898315,-1.1177815198898315,0.08019443601369858,0.0,10.0,0.5,1.0,-0.09017650220992833,-12.808012473625809,5.626666069030762,4.373333930969238
3.08,154,0.7833684086799622,0.6215577125549316,0.9000667333602905,1.4324421882629395,-6.391461372375488,-0.9369063377380371,-0.22777298092842102,0.973714292049408,-0.22978992760181427,-1.0111414194107056,0.3521565794944763,-1.1298567056655884,-1.1298567056655884,0.057718053460121155,0.0,10.0,0.5,1.0,-0.07274341344814399,-12.880755887073953,5.936906337738037,4.063093662261963
3.1,155,0.7992315888404846,0.6010231971740723,0.9260156154632568,1.2974435091018677,-6.749936580657959,-1.243449330329895,-0.21128518879413605,0.9774244427680969,-0.2128896415233612,-1.0105167627334595,0.37640124559402466,-1.1389052867889404,-1.1389052867889404,0.035030435770750046,0.0,10.0,0.5,1.0,-0.05459555651787052,-12.935351443591824,6.2434492111206055,3.7565505504608154
3.12,156,0.8129087686538696,0.582391083240509,0.9491293430328369,1.1556872129440308,-7.0878143310546875,-1.5450849533081055,-0.1944403052330017,0.9809143543243408,-0.19568683207035065,-1.0073490142822266,0.3985232710838318,-1.1448161602020264,-1.1448161602020264,0.012193219736218452,0.0,10.0,0.5,1.0,-0.03578496202078331,-12.971136405612606,6.5450849533081055,3.4549150466918945
3.14,157,0.8244791626930237,0.5658923387527466,0.9692811965942383,1.0075916051864624,-7.404781341552734,-1.8406227827072144,-0.17726421356201172,0.9841632843017578,-0.1782059371471405,-1.0017433166503906,0.4182709753513336,-1.1474871635437012,-1.1474871635437012,-0.010729813016951084,0.0,10.0,0.5,1.0,-0.016578746436105005,-12.987715152048711,6.840622901916504,3.159377336502075
3.16,158,0.8340405821800232,0.5517030954360962,0.9863914251327515,0.8555137515068054,-7.6038899421691895,-2.0,-0.1597839742898941,0.9871519804000854,-0.1604718118906021,-0.9938245415687561,0.43544888496398926,-1.1468632221221924,-1.1468632221221924,-0.03367331624031067,0.0,10.0,0.5,1.0,-0.003315516181351521,-12.991030668230062,7.128896236419678,2.871103525161743
3.18,159,0.8417055606842041,0.5399367809295654,1.0004342794418335,0.7021430730819702,-7.668535232543945,-2.0,-0.14202775061130524,0.9898626804351807,-0.14250962436199188,-0.9837332963943481,0.44992586970329285,-1.1429439783096313,-1.1429439783096313,-0.05657138675451279,0.0,10.0,0.5,1.0,-0.016522274389243807,-13.007552942619306,7.408768177032471,2.59123158454895
3.2,160,0.8475700616836548,0.5306835174560547,1.0113894939422607,0.547759473323822,-7.719179153442383,-2.0,-0.12402476370334625,0.9922791123390198,-0.12434494495391846,-0.9715948104858398,0.4615955948829651,-1.1357344388961792,-1.1357344388961792,-0.07935817539691925,0.0,10.0,0.5,1.0,-0.02970941583976618,-13.037262358459072,7.679133892059326,2.320866107940674
3.22,161,0.851711094379425,0.5240116119384766,1.0192420482635498,0.3926287293434143,-7.756537437438965,-2.0,-0.10580514371395111,0.9943869113922119,-0.10600355267524719,-0.9575162529945374,0.4703752398490906,-1.1252456903457642,-1.1252456903457642,-0.10196797549724579,0.0,10.0,0.5,1.0,-0.04285410063797851,-13.08011645909705,7.9389262199401855,2.0610737800598145
3.24,162,0.8541854023933411,0.519968569278717,1.0239821672439575,0.23700496554374695,-7.781188011169434,-2.0,-0.08739987760782242,0.9961733222007751,-0.08751153200864792,-0.9415852427482605,0.4762047529220581,-1.111493706703186,-1.111493706703186,-0.12433536350727081,0.0,10.0,0.5,1.0,-0.05593453367875718,-13.136050992775807,8.187119483947754,1.812880039215088
3.2600000000000002,163,0.8550280332565308,0.5185818076133728,1.0256048440933228,0.08113382756710052,-7.7935566902160645,-2.0,-0.06884065270423889,0.9976276755332947,-0.06889514625072479,-0.9238686561584473,0.4790458381175995,-1.094499945640564,-1.094499945640564,-0.14639531075954437,0.0,10.0,0.5,1.0,-0.06892973229266293,-13.20498072506847,8.422735214233398,1.577264428138733
3.2800000000000002,164,0.8542518615722656,0.5198594331741333,1.024109959602356,-0.07474439591169357,-7.793910980224609,-2.0,-0.05015980079770088,0.9987412095069885,-0.05018085613846779,-0.9044116139411926,0.4788818061351776,-1.0742908716201782,-1.0742908716201782,-0.16808320581912994,0.0,10.0,0.5,1.0,-0.08181928017315829,-13.286800005241629,8.644843101501465,1.3551568984985352
3.3000000000000003,165,0.8518473505973816,0.5237901210784912,1.0195021629333496,-0.2303915023803711,-7.782354831695557,-2.0,-0.031390100717544556,0.9995071887969971,-0.031395260244607925,-0.8832374811172485,0.47571709752082825,-1.0508973598480225,-1.0508973598480225,-0.18933509290218353,0.0,10.0,0.5,1.0,-0.09458307444150607,-13.381383079683134,8.85256576538086,1.1474337577819824
3.3200000000000003,166,0.8477829098701477,0.5303434133529663,1.0117907524108887,-0.3855680525302887,-7.758827209472656,-2.0,-0.01256471686065197,0.9999210834503174,-0.012565047480165958,-0.8603476285934448,0.4695776700973511,-1.0243557691574097,-1.0243557691574097,-0.2100876271724701,0.0,10.0,0.5,1.0,-0.10720107098255324,-13.488584150665687,9.045084953308105,0.9549150466918945
3.34,167,0.8420055508613586,0.5394688248634338,1.0009901523590088,-0.5400301218032837,-7.723104000091553,-2.0,0.006282978691160679,0.9999802708625793,0.006283020135015249,-0.8357225656509399,0.4605114161968231,-0.9947071671485901,-0.9947071671485901,-0.23027825355529785,0.0,10.0,0.5,1.0,-0.11965303156485371,-13.60823718223054,9.221639633178711,0.7783603668212891
3.36,168,0.8344420790672302,0.5510956048965454,0.9871196746826172,-0.6935262084007263,-7.6748046875,-2.0,0.025119516998529434,0.9996844530105591,0.025122158229351044,-0.8093225955963135,0.4485888183116913,-0.9619975090026855,-0.9619975090026855,-0.24984529614448547,0.0,10.0,0.5,1.0,-0.13191828127557786,-13.740155463506118,9.3815336227417,0.6184666156768799
3.38,169,0.8250008821487427,0.565131425857544,0.9702037572860718,-0.8457942008972168,-7.613400459289551,-2.0,0.04391147568821907,0.9990354180335999,0.04392559826374054,-0.7810894250869751,0.4339039921760559,-0.9262781739234924,-0.9262781739234924,-0.2687280476093292,0.0,10.0,0.5,1.0,-0.1439754785768881,-13.884130942083006,9.52413558959961,0.4758647382259369
3.4,170,0.8135740160942078,0.5814613699913025,0.9502725601196289,-0.9965587854385376,-7.53822660446167,-2.0,0.06262560933828354,0.9980370998382568,0.06266661733388901,-0.750948429107666,0.41657575964927673,-0.8876059651374817,-0.8876059651374817,-0.2868669033050537,0.0,10.0,0.5,1.0,-0.15580240562748512,-14.039933347710491,9.648882865905762,0.3511175811290741
3.42,171,0.800040066242218,0.5999465584754944,0.9273620247840881,-1.145528793334961,-7.448500156402588,-2.0,0.08122898638248444,0.9966954588890076,0.08131857961416245,-0.7188110947608948,0.3967489004135132,-0.8460434079170227,-0.8460434079170227,-0.3042033910751343,0.0,10.0,0.5,1.0,-0.16737578335655706,-14.207309131067047,9.755282402038574,0.24471741914749146
3.44,172,0.7842671871185303,0.6204231977462769,0.9015141129493713,-1.2923954725265503,-7.343337535858154,-2.0,0.09968913346529007,0.9950186610221863,0.09985499083995819,-0.6845780611038208,0.37459540367126465,-0.801659107208252,-0.801659107208252,-0.3206804096698761,0.0,10.0,0.5,1.0,-0.17867111847826952,-14.385980249545318,9.842915534973145,0.15708419680595398
3.46,173,0.7661169767379761,0.6427011489868164,0.8727774620056152,-1.4368311166763306,-7.221781253814697,-2.0,0.11797410994768143,0.9930166602134705,0.11824949830770493,-0.6481428742408752,0.35031551122665405,-0.7545279860496521,-0.7545279860496521,-0.33624228835105896,0.0,10.0,0.5,1.0,-0.18966258643215064,-14.575642835977469,9.911436080932617,0.08856374770402908
3.48,174,0.7454487085342407,0.6665630340576172,0.84120774269104,-1.5784876346588135,-7.08282470703125,-2.0,0.1360526978969574,0.9907016158103943,0.13647596538066864,-0.6093959808349609,0.3241385817527771,-0.7047317624092102,-0.7047317624092102,-0.3508348762989044,0.0,10.0,0.5,1.0,-0.20032295850690365,-14.775965794484373,9.960573196411133,0.039426494389772415
3.5,175,0.7221239805221558,0.6917636394500732,0.806867778301239,-1.7169965505599976,-6.925445556640625,-2.0,0.15389446914196014,0.9880872964859009,0.15450850129127502,-0.5682294964790344,0.29632362723350525,-0.6523593068122864,-0.6523593068122864,-0.3644058108329773,0.0,10.0,0.5,1.0,-0.2106235779492463,-14.986589372433619,9.990133285522461,0.009866357780992985
3.52,176,0.696012020111084,0.7180300951004028,0.7698283791542053,-1.8519693613052368,-6.7486395835876465,-2.0,0.17146988213062286,0.9851893782615662,0.17232146859169006,-0.5245421528816223,0.26715925335884094,-0.5975069403648376,-0.5975069403648376,-0.3769044578075409,0.0,10.0,0.5,1.0,-0.22053439038612804,-15.207123762819746,10.0,0.0
3.54,177,0.6669951677322388,0.7450620532035828,0.7301684617996216,-1.9829984903335571,-6.551459789276123,-2.0,0.18875043094158173,0.9820250868797302,0.1898895502090454,-0.47824472188949585,0.23696301877498627,-0.5402789115905762,-0.5402789115905762,-0.38828232884407043,0.0,10.0,0.5,1.0,-0.23002403363304197,-15.437147796452788,9.990133285522461,0.009866357780992985
3.56,178,0.6349743008613586,0.7725332379341125,0.6879752278327942,-2.1096596717834473,-6.333054542541504,-2.0,0.20570865273475647,0.9786132574081421,0.20718778669834137,-0.4292656481266022,0.20608001947402954,-0.480787456035614,-0.480787456035614,-0.3984929919242859,0.0,10.0,0.5,1.0,-0.23905999194954347,-15.676207788402332,9.960573196411133,0.039426494389772415
3.58,179,0.5998750925064087,0.8000936508178711,0.6433449983596802,-2.231513738632202,-6.092710971832275,-2.0,0.22231827676296234,0.9749741554260254,0.2241916060447693,-0.37755680084228516,0.1748804748058319,-0.4191533625125885,-0.4191533625125885,-0.40749239921569824,0.0,10.0,0.5,1.0,-0.24760881483098068,-15.923816603233313,9.911436080932617,0.08856374770402908
3.6,180,0.5616533160209656,0.827372670173645,0.596382737159729,-2.348111867904663,-5.829899311065674,-2.0,0.2385542392730713,0.9711291790008545,0.24087683856487274,-0.3230990767478943,0.14375650882720947,-0.35550588369369507,-0.35550588369369507,-0.41523897647857666,0.0,10.0,0.5,1.0,-0.25563640366014934,-16.17945300689346,9.842915534973145,0.15708419680595398
3.62,181,0.5203005075454712,0.8539832830429077,0.5472027659416199,-2.458997964859009,-5.544310092926025,-2.0,0.2543927729129791,0.967100977897644,0.25721976161003113,-0.2659077048301697,0.11311772465705872,-0.28998300433158875,-0.28998300433158875,-0.4216938614845276,0.0,10.0,0.5,1.0,-0.2631083638103909,-16.442561370703853,9.755282402038574,0.24471741914749146
3.64,182,0.4758484661579132,0.8795272707939148,0.49592846632003784,-2.563715934753418,-5.235898494720459,-2.0,0.2698114216327667,0.9629132151603699,0.2731971740722656,-0.20603704452514648,0.0833858996629715,-0.22273127734661102,-0.22273127734661102,-0.4268210232257843,0.0,10.0,0.5,1.0,-0.26999041831980636,-16.71255178902366,9.648882865905762,0.3511175811290741
3.66,183,0.42837366461753845,0.9036017060279846,0.4426921606063843,-2.6618142127990723,-4.904915809631348,-2.0,0.2847890555858612,0.9585902094841003,0.2887863516807556,-0.14358462393283844,0.05498852953314781,-0.15390580892562866,-0.15390580892562866,-0.43058738112449646,0.0,10.0,0.5,1.0,-0.2762488769559205,-16.988800665979582,9.52413558959961,0.4758647382259369
3.68,184,0.37800005078315735,0.9258055686950684,0.38763511180877686,-2.7528531551361084,-4.551941394805908,-2.0,0.29930591583251953,0.9541571736335754,0.30396515130996704,-0.07869411259889603,0.028351621702313423,-0.08366995304822922,-0.08366995304822922,-0.43296313285827637,0.0,10.0,0.5,1.0,-0.2818511525558792,-17.270651818535462,9.3815336227417,0.6184666156768799
3.7,185,0.3249008357524872,0.9457480907440186,0.33090686798095703,-2.836411237716675,-4.177903175354004,-2.0,0.31334367394447327,0.9496397972106934,0.3187119960784912,-0.01155716273933649,0.0038917078636586666,-0.01219488587230444,-0.01219488587230444,-0.43392178416252136,0.0,10.0,0.5,1.0,-0.28676631040448114,-17.557418128939943,9.221639633178711,0.7783603668212891
3.72,186,0.2692989408969879,0.9630566239356995,0.27266502380371094,-2.912092924118042,-3.784092426300049,-2.0,0.32688531279563904,0.9450640082359314,0.3330059349536896,0.057586345821619034,-0.01799261011183262,0.060340914875268936,0.060340914875268936,-0.43344032764434814,0.0,10.0,0.5,1.0,-0.41164746504826416,-17.96906559398821,9.045084953308105,0.9549150466918945
3.74,187,0.21146567165851593,0.977385401725769,0.21307429671287537,-2.979536294937134,-3.3721635341644287,-2.0,0.33991512656211853,0.9404560923576355,0.3468266427516937,0.1284494698047638,-0.03692931309342384,0.13375236093997955,0.13375236093997955,-0.4314993917942047,0.0,10.0,0.5,1.0,-0.4412461081967108,-18.41031170218492,8.85256576538086,1.1474337577819824
3.7600000000000002,188,0.15171775221824646,0.9884238839149475,0.15230591595172882,-3.038418769836426,-2.9441261291503906,-2.0,0.35241883993148804,0.9358423948287964,0.36015450954437256,0.20070107281208038,-0.05258147418498993,0.20784859359264374,0.20784859359264374,-0.4280833899974823,0.0,10.0,0.5,1.0,-0.44530895433211254,-18.855620656517033,8.644843101501465,1.3551568984985352
3.7800000000000002,189,0.09041297435760498,0.9959043860435486,0.09053660929203033,-3.0884652137756348,-2.5023226737976074,-2.0,0.36438336968421936,0.9312490224838257,0.3729705810546875,0.2739703953266144,-0.06465533375740051,0.28243395686149597,0.28243395686149597,-0.42318055033683777,0.0,10.0,0.5,1.0,-0.44819746971579355,-19.303818126232827,8.422735214233398,1.577264428138733
3.8000000000000003,190,0.027943909168243408,0.9996094703674316,0.027947546914219856,-3.129453182220459,-2.04939603805542,-2.0,0.37579697370529175,0.9267020225524902,0.3852566182613373,0.34785306453704834,-0.0729074701666832,0.3573090732097626,0.3573090732097626,-0.4167831242084503,0.0,10.0,0.5,1.0,-0.4498898568509688,-19.753707983083796,8.187119483947754,1.812880039215088
3.8200000000000003,191,-0.03526949882507324,0.9993778467178345,-0.03527681529521942,-3.1612181663513184,-1.588242769241333,-2.0,0.3866489827632904,0.9222269654273987,0.3969951868057251,0.42191848158836365,-0.07715088129043579,0.4322720170021057,0.4322720170021057,-0.4088873267173767,0.0,10.0,0.5,1.0,-0.45037142252747486,-20.20407940561127,7.9389262199401855,2.0610737800598145
3.84,192,-0.09878856688737869,0.995108425617218,-0.09894996136426926,-3.183657169342041,-1.1219589710235596,-2.0,0.3969299793243408,0.9178488850593567,0.40816962718963623,0.4957185387611389,-0.07725955545902252,0.5071195960044861,0.5071195960044861,-0.39949339628219604,0.0,10.0,0.5,1.0,-0.4496350410819349,-20.653714446693204,7.679133892059326,2.320866107940674
3.86,193,-0.1621653139591217,0.986763596534729,-0.16288460791110992,-3.196732759475708,-0.6537759900093079,-2.0,0.40663158893585205,0.9135922193527222,0.41876402497291565,0.5687968730926514,-0.07317137718200684,0.5816486477851868,0.5816486477851868,-0.3886057138442993,0.0,10.0,0.5,1.0,-0.44768146563894595,-21.10139591233215,7.408768177032471,2.59123158454895
3.88,194,-0.22495228052139282,0.9743697643280029,-0.2268940657377243,-3.200472593307495,-0.18699125945568085,-2.0,0.41574639081954956,0.9094805717468262,0.42876332998275757,0.6406986713409424,-0.06488919258117676,0.6556574106216431,0.6556574106216431,-0.37623265385627747,0.0,10.0,0.5,1.0,-0.44451947206229836,-21.54591538439445,7.128896236419678,2.871103525161743
3.9,195,-0.2866666615009308,0.9580304026603699,-0.29074567556381226,-3.192579746246338,0.3946370780467987,-1.8406227827072144,0.42426797747612,0.9055367112159729,0.43815332651138306,0.7109346389770508,-0.05249369889497757,0.7288990020751953,0.7288990020751953,-0.362387090921402,0.0,10.0,0.5,1.0,-0.4398789550567096,-21.98579433945116,6.840622901916504,3.159377336502075
3.92,196,-0.34681129455566406,0.937934935092926,-0.35416924953460693,-3.1711785793304443,1.0700581073760986,-1.5450849533081055,0.43219074606895447,0.901782214641571,0.4469207227230072,0.7790020108222961,-0.03615271672606468,0.8010899424552917,0.8010899424552917,-0.34708720445632935,0.0,10.0,0.5,1.0,-0.43354042109547297,-22.419334760546633,6.5450849533081055,3.4549150466918945
3.94,197,-0.40492573380470276,0.9143495559692383,-0.41689762473106384,-3.1364188194274902,1.737996220588684,-1.243449330329895,0.43950989842414856,0.8982377648353577,0.4550529718399048,0.8444356322288513,-0.016111833974719048,0.8719505667686462,0.8719505667686462,-0.33035680651664734,0.0,10.0,0.5,1.0,-0.4255275098571727,-22.844862270403805,6.2434492111206055,3.7565505504608154
3.96,198,-0.46059757471084595,0.88760906457901,-0.47866830229759216,-3.0885353088378906,2.394176959991455,-0.9369063377380371,0.44622138142585754,0.8949226140975952,0.46253859996795654,0.9068189859390259,0.0073135229758918285,0.9412069320678711,0.9412069320678711,-0.31222522258758545,0.0,10.0,0.5,1.0,-0.41587417461109344,-23.2607364450149,5.936906337738037,4.063093662261963
3.98,199,-0.513471245765686,0.858106791973114,-0.539225161075592,-3.027841806411743,3.0346670150756836,-0.6266660690307617,0.45232176780700684,0.8918548226356506,0.4693669378757477,0.9657930135726929,0.033748019486665726,1.008592128753662,1.008592128753662,-0.2927272319793701,0.0,10.0,0.5,1.0,-0.40462385169360465,-23.665360296708503,5.626666069030762,4.373333930969238
4.0,200,-0.5632547736167908,0.8262832760810852,-0.5983195900917053,-2.9547228813171387,3.655944347381592,-0.3139524459838867,0.45780816674232483,0.8890510201454163,0.4755282700061798,1.021062970161438,0.06276773661375046,1.0738478899002075,1.0738478899002075,-0.27190282940864563,0.0,10.0,0.5,1.0,-0.3918284615835233,-24.057188758292025,5.313952445983887,4.686047554016113
4.0200000000000005,201,-0.6097238063812256,0.7926139235496521,-0.6557120680809021,-2.869623899459839,4.25494909286499,0.0,0.4626781940460205,0.8865262866020203,0.48101383447647095,1.072402000427246,0.09391234815120697,1.136725902557373,1.136725902557373,-0.24979710578918457,0.0,10.0,0.5,1.0,-0.3775472886176818,-24.434736046909705,5.0,5.0
