t,step,x,y,theta,theta_dot,theta_ddot,tau,x_target,y_target,theta_target,ex,ey,etheta,reward,reward_cum,force_left,force_right
1.44,72,-0.027594247832894325,0.99961918592453,-0.02759774960577488,0.009559466503560543,0.32675302028656006,0.026960283517837524,-0.4716346263885498,0.8817940354347229,-0.4911436140537262,-0.4440403878688812,-0.11782514303922653,-0.46354588866233826,0.2511825598938416,-15.815842281537641,-0.48429158329963684,-0.4303710162639618
1.46,73,-0.027269868180155754,0.9996281266212463,-0.02727324888110161,0.016225062310695648,0.3332797884941101,0.03880167007446289,-0.475961834192276,0.8794659376144409,-0.4960573613643646,-0.4486919641494751,-0.12016216665506363,-0.4687840938568115,0.2209733578827694,-15.594868923654872,-0.4911436140537262,-0.4135402739048004
1.48,74,-0.02681024745106697,0.9996405243873596,-0.026813460513949394,0.022989382967352867,0.338216096162796,0.05048993229866028,-0.4785594642162323,0.8780551552772522,-0.49901336431503296,-0.45174920558929443,-0.12158538401126862,-0.4721999168395996,0.18884616224011017,-15.40602276141476,-0.4960573613643646,-0.39507749676704407
1.5,75,-0.02621406689286232,0.9996563792228699,-0.02621707133948803,0.029819516465067863,0.341506689786911,0.06197892129421234,-0.4794255495071411,0.8775825500488281,-0.5,-0.4532114565372467,-0.12207379192113876,-0.4737829267978668,0.15456280334540784,-15.251459958069352,-0.49901336431503296,-0.3750555217266083
1.52,76,-0.02548068016767502,0.9996753334999084,-0.02548343874514103,0.03668160364031792,0.3431042432785034,0.0732233077287674,-0.4785594642162323,0.8780551552772522,-0.49901336431503296,-0.4530787765979767,-0.12162016332149506,-0.4735299348831177,0.1178555618944085,-15.133604396174944,-0.5,-0.3535533845424652
1.54,77,-0.024610133841633797,0.9996971487998962,-0.02461261861026287,0.04354099556803703,0.3429696261882782,0.08417871594429016,-0.475961834192276,0.8794659376144409,-0.4960573613643646,-0.45135167241096497,-0.12023118138313293,-0.4714447259902954,0.07839445560567042,-15.055209940569274,-0.49901336431503296,-0.33065593242645264
1.56,78,-0.023603178560733795,0.9997214078903198,-0.02360537089407444,0.050362441688776016,0.3410722315311432,0.09480191767215729,-0.4716346263885498,0.8817940354347229,-0.4911436140537262,-0.4480314552783966,-0.11792734265327454,-0.4675382673740387,0.035809810328842444,-15.019400130240431,-0.4960573613643646,-0.30645352602005005
1.58,79,-0.02246127650141716,0.9997476935386658,-0.02246316522359848,0.057110242545604706,0.3373902142047882,0.1050509661436081,-0.4655815362930298,0.885004997253418,-0.48429158329963684,-0.44312024116516113,-0.1147427186369896,-0.46182841062545776,-0.010330593079639102,-15.02973072332007,-0.4911436140537262,-0.28104168176651
1.6,80,-0.02118661068379879,0.9997755289077759,-0.021188195794820786,0.06374845653772354,0.3319106996059418,0.11488543450832367,-0.45780816674232483,0.8890510201454163,-0.4755282700061798,-0.4366215467453003,-0.11072453111410141,-0.4543400704860687,-0.060592843962142186,-15.090323567282212,-0.48429158329963684,-0.2545207142829895
1.62,81,-0.019782084971666336,0.9998043179512024,-0.019783373922109604,0.0702410563826561,0.3246300518512726,0.12426651269197464,-0.44832292199134827,0.8938716650009155,-0.46488824486732483,-0.42854082584381104,-0.10593263804912567,-0.4451048672199249,-0.11570237132959772,-15.206025938611809,-0.4755282700061798,-0.22699524462223053
1.6400000000000001,82,-0.018251318484544754,0.9998334050178528,-0.018252331763505936,0.0765521377325058,0.31555384397506714,0.1331571489572525,-0.43713751435279846,0.899394690990448,-0.45241352915763855,-0.4188861846923828,-0.10043875128030777,-0.4341611862182617,-0.17660965721003766,-15.382635595821847,-0.46488824486732483,-0.19857394695281982
1.6600000000000001,83,-0.016598647460341454,0.9998622536659241,-0.016599411144852638,0.08264607936143875,0.3046971261501312,0.14152228832244873,-0.42426797747612,0.9055367112159729,-0.43815332651138306,-0.407669335603714,-0.09432554990053177,-0.42155393958091736,-0.2445898493064141,-15.627225445128262,-0.45241352915763855,-0.16936896741390228
1.68,84,-0.014829111285507679,0.9998900294303894,-0.014829655177891254,0.08848776668310165,0.292084276676178,0.14932888746261597,-0.40973538160324097,0.9122044444084167,-0.4221639633178711,-0.39490628242492676,-0.08768561482429504,-0.4073342978954315,-0.32139688084646584,-15.948622325974728,-0.43815332651138306,-0.13949555158615112
1.7,85,-0.01294843852519989,0.999916136264801,-0.012948799878358841,0.09404274821281433,0.27774912118911743,0.15654617547988892,-0.39356696605682373,0.9192959666252136,-0.404508501291275,-0.38061854243278503,-0.08062021434307098,-0.3915596902370453,-0.40951235646739464,-16.358134682442124,-0.4221639633178711,-0.10907161980867386
1.72,86,-0.010963032022118568,0.9999399185180664,-0.010963251814246178,0.09927744418382645,0.26173481345176697,0.16314563155174255,-0.37579697370529175,0.9267020225524902,-0.3852566182613373,-0.36483392119407654,-0.07323788106441498,-0.37429335713386536,-0.5125648997522383,-16.870699582194362,-0.404508501291275,-0.07821723073720932
