t,step,x,y,theta,theta_dot,theta_ddot,tau,x_target,y_target,theta_target,ex,ey,etheta,reward,reward_cum,force_left,force_right
0.36,18,0.08471783250570297,0.9964050054550171,0.0848195031285286,0.43828991055488586,0.9252322316169739,2.0,0.4793908894062042,0.8776015043258667,0.4999605119228363,0.39467304944992065,-0.1188034936785698,0.4151410162448883,-0.45375994024596883,-5.628855834041198,0.0,0.0
0.38,19,0.09379134327173233,0.9955918788909912,0.09392940253019333,0.4554949700832367,0.8602526783943176,2.0,0.47720855474472046,0.8787900805473328,0.4974755048751831,0.3834172189235687,-0.11680180579423904,0.4035460948944092,-0.4460311105061478,-6.0748869445473455,0.0,0.0
0.4,20,0.10317251831293106,0.9946634769439697,0.10335644334554672,0.4713519513607025,0.7928491234779358,2.0,0.4716346263885498,0.8817940354347229,0.4911436140537262,0.36846211552619934,-0.11286941170692444,0.38778719305992126,-0.43411906464471706,-6.5090060091920625,0.0,0.0
0.42,21,0.1128319799900055,0.9936140775680542,0.11307277530431747,0.4858165979385376,0.7232325077056885,2.0,0.4626781940460205,0.8865262866020203,0.48101383447647095,0.349846214056015,-0.10708778351545334,0.3679410517215729,-0.4180708420150717,-6.927076851207135,0.0,0.0
0.44,22,0.12273946404457092,0.9924389123916626,0.12304975092411041,0.4988490045070648,0.651620626449585,2.0,0.4503563940525055,0.8928488492965698,0.46716445684432983,0.32761693000793457,-0.09959005564451218,0.3441147208213806,-0.3979640823905545,-7.325040933597689,0.0,0.0
0.46,23,0.13286398351192474,0.9911342859268188,0.13325802981853485,0.5104137659072876,0.5782375335693359,2.0,0.4346977472305298,0.9005764126777649,0.4497026205062866,0.30183374881744385,-0.09055787324905396,0.31644460558891296,-0.373906429694869,-7.698947363292558,0.0,0.0
0.48,24,0.1431739181280136,0.9896975159645081,0.14366762340068817,0.5204800367355347,0.5033127069473267,2.0,0.41574639081954956,0.9094805717468262,0.42876332998275757,0.27257248759269714,-0.08021695911884308,0.2850956916809082,-0.34603499320584113,-8.0449823564984,0.0,0.0
0.5,25,0.15265034139156342,0.9882802367210388,0.15324948728084564,0.4790930449962616,-2.0693485736846924,-1.3285713195800781,0.39356696605682373,0.9192959666252136,0.404508501291275,0.2409166395664215,-0.06898431479930878,0.2512589991092682,-0.2931648581005344,-8.338147214598933,0.0,0.0
0.52,26,0.16107019782066345,0.9869429469108582,0.1617749184370041,0.4262712299823761,-2.6410908699035645,-2.0,0.36824968457221985,0.9297269582748413,0.37712568044662476,0.2071794718503952,-0.057216014713048935,0.21535077691078186,-0.2827335888310267,-8.62088080342996,0.0,0.0
0.54,27,0.1684134602546692,0.9857164621353149,0.16921991109848022,0.3722500503063202,-2.701059103012085,-2.0,0.33991512656211853,0.9404560923576355,0.3468266427516937,0.17150168120861053,-0.04526032879948616,0.1776067465543747,-0.24790576723344984,-8.86878657066341,0.0,0.0
0.56,28,0.17466318607330322,0.9846282601356506,0.17556369304656982,0.3171887993812561,-2.753061294555664,-2.0,0.308718740940094,0.9511533975601196,0.313845694065094,0.13405555486679077,-0.033474866300821304,0.13828198611736298,-0.2112629533372069,-9.080049524000616,0.0,0.0
0.58,29,0.1798054426908493,0.9837021827697754,0.18078868091106415,0.26124924421310425,-2.7969789505004883,-2.0,0.2748539447784424,0.9614859819412231,0.2784378230571747,0.09504850953817368,-0.022216204553842545,0.09764913469552994,-0.17305702004911383,-9.25310654404973,0.0,0.0
0.6,30,0.1838291436433792,0.982958197593689,0.1848805695772171,0.2045949250459671,-2.8327155113220215,-2.0,0.2385542392730713,0.9711291790008545,0.24087683856487274,0.054725099354982376,-0.011829037219285965,0.05599626526236534,-0.13355725061639243,-9.386663794666124,0.0,0.0
0.62,31,0.1867259293794632,0.9824120402336121,0.18782839179039001,0.14739102125167847,-2.8601951599121094,-2.0,0.2000933736562729,0.9797768592834473,0.20145322382450104,0.013367447070777416,-0.002635213313624263,0.013624825514853,-0.09304844578959998,-9.479712240455724,0.0,0.0
0.64,32,0.1884901076555252,0.9820750951766968,0.18962447345256805,0.08980375528335571,-2.8793630599975586,-2.0,0.1597839742898941,0.9871519804000854,0.1604718118906021,-0.0287061408162117,0.005076917819678783,-0.02915266342461109,-0.0518287559738596,-9.531540996429584,0.0,0.0
0.66,33,0.18911859393119812,0.9819542765617371,0.19026446342468262,0.03200008347630501,-2.890183687210083,-2.0,0.11797410994768143,0.9930166602134705,0.11824949830770493,-0.0711444839835167,0.01106241811066866,-0.07201497256755829,-0.06979265759270772,-9.60133365402229,0.0,0.0
0.68,34,0.18861085176467896,0.9820519089698792,0.1897474080324173,-0.025852719321846962,-2.8926401138305664,-2.0,0.07504218071699142,0.9971803426742554,0.07511279731988907,-0.11356866359710693,0.015128453262150288,-0.11463461816310883,-0.11149791677160042,-9.712831570793892,0.0,0.0
0.7000000000000001,35,0.1869688481092453,0.9823658466339111,0.18807566165924072,-0.0835874155163765,-2.886734962463379,-2.0,0.031390100717544556,0.9995071887969971,0.031395260244607925,-0.15557874739170074,0.01714136451482773,-0.1566804051399231,-0.15296286941615758,-9.865794440210049,0.0,0.0
0.72,36,0.1841970980167389,0.9828893542289734,0.18525491654872894,-0.1410371959209442,-2.8724887371063232,-2.0,-0.01256471686065197,0.9999210834503174,-0.012565047480165958,-0.196761816740036,0.017031734809279442,-0.19781997799873352,-0.1938596626543409,-10.059654102864389,0.0,0.0
0.74,37,0.1803027093410492,0.9836111664772034,0.18129420280456543,-0.19803601503372192,-2.8499412536621094,-2.0,-0.05639825016260147,0.9984083771705627,-0.05642819404602051,-0.23670096695423126,0.014797183685004711,-0.23772239685058594,-0.23385925003310307,-10.293513352897492,0.0,0.0
0.76,38,0.1752954125404358,0.984515905380249,0.1762058287858963,-0.2544190287590027,-2.819150924682617,-2.0,-0.09968913346529007,0.9950186610221863,-0.09985499083995819,-0.27498453855514526,0.010502751916646957,-0.2760608196258545,-0.2726340158995595,-10.56614736879705,0.0,0.0
0.78,39,0.16918763518333435,0.9855838418006897,0.17000536620616913,-0.3100229501724243,-2.7801952362060547,-2.0,-0.14202775061130524,0.9898626804351807,-0.14250962436199188,-0.3112153708934784,0.004278816748410463,-0.312514990568161,-0.30986035387178046,-10.876007722668831,0.0,0.0
0.8,40,0.16199462115764618,0.9867916703224182,0.16271163523197174,-0.36468636989593506,-2.7331721782684326,-2.0,-0.18302473425865173,0.9831082820892334,-0.18406227231025696,-0.3450193405151367,-0.003683332120999694,-0.3467739224433899,-0.3452212597070355,-11.221228982375866,0.0,0.0
0.8200000000000001,41,0.15373452007770538,0.988112211227417,0.15434662997722626,-0.4182503819465637,-2.6781997680664062,-2.0,-0.22231827676296234,0.9749741554260254,-0.2241916060447693,-0.3760527968406677,-0.013138041831552982,-0.37853822112083435,-0.3784089001035175,-11.599637882479383,0.0,0.0
0.84,42,0.1444285660982132,0.9895152449607849,0.1449354588985443,-0.4705587327480316,-2.61541748046875,-2.0,-0.2595800459384918,0.965721607208252,-0.262587308883667,-0.4040085971355438,-0.02379363402724266,-0.4075227677822113,-0.4091270593286234,-12.008764941808007,0.0,0.0
0.86,43,0.13410107791423798,0.9909676313400269,0.13450628519058228,-0.5214584469795227,-2.544987201690674,-2.0,-0.2945193350315094,0.9556455016136169,-0.29895249009132385,-0.4286203980445862,-0.03532213345170021,-0.43345877528190613,-0.43709359278676146,-12.445858534594768,0.0,0.0
0.88,44,0.12277968227863312,0.9924339652061462,0.12309027463197708,-0.5708003640174866,-2.4670939445495605,-2.0,-0.32688531279563904,0.9450640082359314,-0.3330059349536896,-0.44966498017311096,-0.04736993461847305,-0.45609620213508606,-0.46204276703966535,-12.907901301634434,0.0,0.0
0.9,45,0.11049540340900421,0.9938766360282898,0.11072149127721786,-0.618439257144928,-2.381946563720703,-2.0,-0.3564675450325012,0.9343076944351196,-0.3644843101501465,-0.46696293354034424,-0.059568922966718674,-0.47520580887794495,-0.4837274263412075,-13.391628727975641,0.0,0.0
0.92,46,0.09728269279003143,0.995256781578064,0.09743679314851761,-0.6642348766326904,-2.289778470993042,-2.0,-0.3830946385860443,0.9237090945243835,-0.3931442201137543,-0.48037734627723694,-0.07154769450426102,-0.4905810058116913,-0.5019211045950805,-13.893549832570722,0.0,0.0
0.9400000000000001,47,0.0831795409321785,0.9965345859527588,0.08327575773000717,-0.7080518007278442,-2.1908485889434814,-2.0,-0.40663158893585205,0.9135922193527222,-0.41876402497291565,-0.48981112241744995,-0.08294235169887543,-0.5020397901535034,-0.5164199781783684,-14.40996981074909,0.0,0.0
0.96,48,0.06822749972343445,0.9976698160171509,0.06828054785728455,-0.749760627746582,-2.0854415893554688,-2.0,-0.42697566747665405,0.9042630791664124,-0.4411455988883972,-0.4952031672000885,-0.09340668469667435,-0.5094261765480042,-0.5270445700465324,-14.937014380795622,0.0,0.0
0.98,49,0.05247167870402336,0.9986224174499512,0.05249578505754471,-0.7892379760742188,-1.9738677740097046,-2.0,-0.44405198097229004,0.8960010409355164,-0.460115909576416,-0.4965236485004425,-0.10262138396501541,-0.5126116871833801,-0.5336413838458843,-15.470655764641506,0.0,0.0
1.0,50,0.03596068546175957,0.9993532299995422,0.035968437790870667,-0.8263672590255737,-1.85646390914917,-2.0,-0.45780816674232483,0.8890510201454163,-0.4755282700061798,-0.4937688410282135,-0.11030220240354538,-0.5114967226982117,-0.5360843488427426,-16.00674011348425,0.0,0.0
1.02,51,0.01874655857682228,0.9998242855072021,0.018747657537460327,-0.8610391020774841,-1.733591914176941,-2.0,-0.46820956468582153,0.8836174607276917,-0.48726344108581543,-0.4869561195373535,-0.1162068173289299,-0.5060110688209534,-0.5342759267970094,-16.541016040281256,0.0,0.0
1.04,52,0.0008846186683513224,0.9999995827674866,0.0008846187847666442,-0.8931518793106079,-1.605638861656189,-2.0,-0.47523465752601624,0.8798590898513794,-0.49523070454597473,-0.4761192798614502,-0.12014051526784897,-0.4961153268814087,-0.5281480598660768,-17.069164100147333,0.0,0.0
1.06,53,-0.017566721886396408,0.9998456835746765,-0.017567625269293785,-0.922612190246582,-1.4730154275894165,-2.0,-0.47887122631073,0.8778851628303528,-0.49936848878860474,-0.46130451560020447,-0.12196053564548492,-0.4818008542060852,-0.517663079161445,-17.586827179308777,0.0,0.0
1.08,54,-0.036546193063259125,0.9993319511413574,-0.036554332822561264,-0.9493352770805359,-1.3361549377441406,-2.0,-0.47911372780799866,0.8777528405189514,-0.4996447265148163,-0.4425675570964813,-0.1215791329741478,-0.4630903899669647,-0.5028141572845887,-18.089641336593367,0.0,0.0
1.1,55,-0.05598994717001915,0.9984313249588013,-0.056019242852926254,-0.9732455611228943,-1.1955113410949707,-2.0,-0.475961834192276,0.8794659376144409,-0.4960573613643646,-0.41997188329696655,-0.11896538734436035,-0.44003811478614807,-0.4836254843618452,-18.57326682095521,0.0,0.0
1.12,56,-0.07583190500736237,0.9971206188201904,-0.07590477913618088,-0.9942767024040222,-1.0515573024749756,-2.0,-0.4694202244281769,0.8829748630523682,-0.48863404989242554,-0.3935883343219757,-0.11414573341608047,-0.41272929310798645,-0.4601525856601366,-19.033419406615348,0.0,0.0
1.1400000000000001,57,-0.09600412845611572,0.9953809380531311,-0.09615222364664078,-1.0123722553253174,-0.9047813415527344,-2.0,-0.45950010418891907,0.8881776928901672,-0.4774322807788849,-0.36349597573280334,-0.10720321536064148,-0.3812800645828247,-0.43248182809439445,-19.465901234709744,0.0,0.0
1.16,58,-0.11643721908330917,0.993198037147522,-0.11670194566249847,-1.027485966682434,-0.7556856274604797,-2.0,-0.44622138142585754,0.8949226140975952,-0.46253859996795654,-0.32978418469429016,-0.09827545285224915,-0.34583666920661926,-0.40073033863127366,-19.866631573341017,0.0,0.0
1.18,59,-0.13629671931266785,0.9906680583953857,-0.13672228157520294,-1.0010168552398682,1.323458194732666,0.5709875226020813,-0.42961665987968445,0.9030113816261292,-0.44406822323799133,-0.2933199405670166,-0.08765669912099838,-0.3073459565639496,-0.32907658846530446,-20.195708161806323,0.0,0.0
1.2,60,-0.1550978273153305,0.987899124622345,-0.15572647750377655,-0.9502100348472595,2.5403411388397217,2.0,-0.40973538160324097,0.9122044444084167,-0.4221639633178711,-0.25463756918907166,-0.07569468766450882,-0.26643747091293335,-0.32834174348069617,-20.52404990528702,0.0,0.0
1.22,61,-0.17278842628002167,0.9849589467048645,-0.17365998029708862,-0.8966747522354126,2.676765203475952,2.0,-0.3866489827632904,0.9222269654273987,-0.3969951868057251,-0.21386055648326874,-0.06273200362920761,-0.22333522140979767,-0.2885039890653539,-20.812553894352373,0.0,0.0
1.24,62,-0.18932189047336578,0.9819150567054749,-0.19047150015830994,-0.8405764102935791,2.8049161434173584,2.0,-0.36045587062835693,0.9327762722969055,-0.36875656247138977,-0.17113396525382996,-0.04913880676031113,-0.17828506231307983,-0.2465236845070161,-21.059077578859387,0.0,0.0
1.26,63,-0.20465697348117828,0.9788337349891663,-0.20611324906349182,-0.7820872664451599,2.924457311630249,2.0,-0.3312861919403076,0.9435303211212158,-0.337666392326355,-0.12662920355796814,-0.03530343621969223,-0.13155315816402435,-0.20264331509838557,-21.261720893957772,0.0,0.0
1.28,64,-0.2187575101852417,0.9757792353630066,-0.22054095566272736,-0.7213854193687439,3.0350918769836426,2.0,-0.29930591583251953,0.9541571736335754,-0.30396515130996704,-0.08054841309785843,-0.021622054278850555,-0.08342419564723969,-0.15712543665235562,-21.418846330610126,0.0,0.0
1.3,65,-0.23159217834472656,0.9728129506111145,-0.2337140440940857,-0.6586542129516602,3.1365604400634766,2.0,-0.2647198438644409,0.9643253684043884,-0.2679134011268616,-0.03312767297029495,-0.00848760362714529,-0.03419935703277588,-0.11025111146338115,-21.529097442073507,0.0,0.0
1.32,66,-0.24313415586948395,0.9699926972389221,-0.24559566378593445,-0.5940814018249512,3.2286388874053955,2.0,-0.22777298092842102,0.973714292049408,-0.22978992760181427,0.01536118146032095,0.0037215950433164835,0.015805738046765327,-0.062317732702556354,-21.591415174776063,0.0,0.0
1.34,67,-0.2533608078956604,0.9673718810081482,-0.25615283846855164,-0.5278586745262146,3.3111376762390137,2.0,-0.18875043094158173,0.9820250868797302,-0.1898895502090454,0.06461037695407867,0.014653235673904419,0.06626329571008682,-0.06636291434032263,-21.657778089116388,0.0,0.0
1.36,68,-0.2622532546520233,0.9649990797042847,-0.2653564512729645,-0.46018072962760925,3.383896827697754,2.0,-0.1479753702878952,0.9889910221099854,-0.1485207974910736,0.11427789181470871,0.023991966620087624,0.11683566868305206,-0.11546690652579664,-21.773244995642184,0.0,0.0
1.3800000000000001,69,-0.2697961926460266,0.9629174470901489,-0.27318134903907776,-0.391245037317276,3.4467852115631104,2.0,-0.10580514371395111,0.9943869113922119,-0.10600355267524719,0.1639910340309143,0.0314694307744503,0.16717779636383057,-0.16466055996582293,-21.93790555560801,0.0,0.0
1.4000000000000001,70,-0.27597734332084656,0.961164116859436,-0.2796063721179962,-0.3212510943412781,3.499697208404541,2.0,-0.06262560933828354,0.9980370998382568,-0.06266661733388901,0.21335172653198242,0.036872945725917816,0.2169397622346878,-0.21360282666616467,-22.151508382274173,0.0,0.0
1.42,71,-0.2807873785495758,0.9597700238227844,-0.2846143841743469,-0.2504000961780548,3.5425500869750977,2.0,-0.01884397678077221,0.9998224377632141,-0.01884509064257145,0.26194339990615845,0.04005243629217148,0.2657693028450012,-0.26194776382609924,-22.413456146100273,0.0,0.0
1.44,72,-0.28421950340270996,0.9587592482566833,-0.2881922721862793,-0.17889443039894104,3.5752830505371094,2.0,0.025119516998529434,0.9996844530105591,0.025122158229351044,0.3093390166759491,0.040925219655036926,0.31331443786621094,-0.3093471791141756,-22.72280332521445,0.0,0.0
1.46,73,-0.2862693965435028,0.9581491947174072,-0.29033100605010986,-0.10693735629320145,3.597853660583496,2.0,0.06884065270423889,0.9976276755332947,0.06889514625072479,0.3551100492477417,0.039478499442338943,0.35922616720199585,-0.35545317514146246,-23.078256500355913,0.0,0.0
1.48,74,-0.28693491220474243,0.9579500555992126,-0.29102566838264465,-0.03473261371254921,3.6102373600006104,2.0,0.11190052330493927,0.9937193989753723,0.1121353805065155,0.3988354504108429,0.03576933592557907,0.40316104888916016,-0.39992081540079805,-23.47817731575671,0.0,0.0
1.5,75,-0.2862160801887512,0.9581651091575623,-0.29027536511421204,0.03751591220498085,3.6124260425567627,2.0,0.15389446914196014,0.9880872964859009,0.15450850129127502,0.44011053442955017,0.029922187328338623,0.4447838366031647,-0.44241073144845694,-23.920588047205168,0.0,0.0
1.52,76,-0.2841149866580963,0.9587901830673218,-0.2880832552909851,0.10960447043180466,3.6044278144836426,2.0,0.1944403052330017,0.9809143543243408,0.19568683207035065,0.478555291891098,0.022124141454696655,0.48377010226249695,-0.48259176287674965,-24.40317981008192,0.0,0.0
1.54,77,-0.2806359827518463,0.9598142504692078,-0.28445667028427124,0.18132978677749634,3.586266040802002,2.0,0.23318526148796082,0.9724323153495789,0.23535196483135223,0.5138212442398071,0.012618054635822773,0.5198086500167847,-0.5201434979269528,-24.92332330800887,0.0,0.0
1.56,78,-0.27578556537628174,0.9612191915512085,-0.279406875371933,0.2524893879890442,3.5579793453216553,2.0,0.2698114216327667,0.9629132151603699,0.2731971740722656,0.5455970168113708,0.0016940035857260227,0.552604079246521,-0.5547588431788375,-25.47808215118771,0.0,0.0
1.58,79,-0.2695726752281189,0.9629800319671631,-0.2729492485523224,0.3228818476200104,3.5196239948272705,2.0,0.30403926968574524,0.9526594877243042,0.30892980098724365,0.5736119747161865,-0.010320554487407207,0.5818790197372437,-0.5861464152975726,-26.064228566485284,0.0,0.0
1.6,80,-0.26200875639915466,0.9650654792785645,-0.2651031017303467,0.392307311296463,3.4712727069854736,2.0,0.3356296420097351,0.9419940114021301,0.3422735631465912,0.5976383686065674,-0.023071466013789177,0.6073766350746155,-0.6140328959639116,-26.678261462449196,0.0,0.0
1.62,81,-0.2531082034111023,0.9674379825592041,-0.25589174032211304,0.4605676829814911,3.413017988204956,2.0,0.36438336968421936,0.9312490224838257,0.3729705810546875,0.617491602897644,-0.036188945174217224,0.6288623213768005,-0.6381653046949556,-27.31642676714415,0.0,0.0
1.6400000000000001,82,-0.24288848042488098,0.9700542092323303,-0.2453424036502838,0.5274671316146851,3.3449723720550537,2.0,0.3901398777961731,0.9207556247711182,0.4007834792137146,0.6330283284187317,-0.04929861053824425,0.6461259126663208,-0.6583129802166283,-27.97473974736078,0.0,0.0
1.6600000000000001,83,-0.2313704788684845,0.9728657007217407,-0.233486145734787,0.5928125381469727,3.2672719955444336,2.0,0.4127737283706665,0.9108335971832275,0.42549723386764526,0.6441442370414734,-0.06203211843967438,0.6589834094047546,-0.6742696271853411,-28.64900937454612,0.0,0.0
1.68,84,-0.21857884526252747,0.9758192896842957,-0.22035786509513855,0.6564140915870667,3.1800777912139893,2.0,0.43219074606895447,0.901782214641571,0.4469207227230072,0.6507695913314819,-0.07403707504272461,0.6672785878181458,-0.6858550995251349,-29.334864474071257,0.0,0.0
1.7,85,-0.2045423537492752,0.978857696056366,-0.20599615573883057,0.7180857062339783,3.08357834815979,2.0,0.44832292199134827,0.8938716650009155,0.46488824486732483,0.6528652310371399,-0.08498603850603104,0.670884370803833,-0.6929168747246595,-30.027781348795916,0.0,0.0
1.72,86,-0.18929414451122284,0.9819204211235046,-0.1904432475566864,0.7776455283164978,2.977992057800293,2.0,0.4611234664916992,0.8873359560966492,0.4792608916759491,0.6504176259040833,-0.09458444267511368,0.6697041392326355,-0.6953314863555593,-30.723112835151476,0.0,0.0
1.74,87,-0.17287206649780273,0.9849442839622498,-0.17374490201473236,0.8349169492721558,2.863569974899292,2.0,0.4705619513988495,0.882366955280304,0.4899275302886963,0.6434339880943298,-0.1025773212313652,0.6636724472045898,-0.6930057946754253,-31.4161186298269,0.0,0.0
1.76,88,-0.1553189605474472,0.9878643751144409,-0.15595032274723053,0.889728844165802,2.7405970096588135,2.0,0.47661980986595154,0.8791095614433289,0.49680566787719727,0.6319387555122375,-0.10875484347343445,0.6527559757232666,-0.6858778560410903,-32.10199648586799,0.0,0.0
1.78,89,-0.13668277859687805,0.9906148910522461,-0.13711199164390564,0.9419167637825012,2.6093945503234863,2.0,0.47928696870803833,0.8776582479476929,0.49984210729599,0.615969717502594,-0.11295661330223083,0.6369540691375732,-0.6739176586095739,-32.77591414447757,0.0,0.0
1.8,90,-0.11701681464910507,0.9931299090385437,-0.11728552728891373,0.9913231730461121,2.4703216552734375,2.0,0.4785594642162323,0.8780551552772522,0.49901336431503296,0.595576286315918,-0.11507478356361389,0.6162989139556885,-0.6571276343271572,-33.43304177880473,0.0,0.0
1.82,91,-0.09637971222400665,0.9953446388244629,-0.09652955085039139,1.0377987623214722,2.3237767219543457,2.0,0.474438339471817,0.8802887201309204,0.4943258762359619,0.5708180665969849,-0.11505589634180069,0.5908554196357727,-0.6355429169992998,-34.06858469580403,0.0,0.0
1.84,92,-0.07483547180891037,0.9971958994865417,-0.07490549981594086,1.0812026262283325,2.170196294784546,2.0,0.46692997217178345,0.8842942714691162,0.4858158528804779,0.5417654514312744,-0.11290160566568375,0.5607213377952576,-0.6092313760591787,-34.677816071863205,0.0,0.0
1.86,93,-0.05245334282517433,0.9986233711242676,-0.05247742310166359,1.1214038133621216,2.010056972503662,2.0,0.45604774355888367,0.8899553418159485,0.47354915738105774,0.5085010528564453,-0.10866805911064148,0.5260265469551086,-0.5782932770869621,-35.25610934895017,0.0,0.0
1.8800000000000001,94,-0.02930760197341442,0.9995704293251038,-0.029311800375580788,1.1582812070846558,1.8438727855682373,2.0,0.4418147802352905,0.8971062898635864,0.4576205909252167,0.4711223840713501,-0.10246414691209793,0.4869323968887329,-0.5428609568436812,-35.79897030579385,0.0,0.0
1.9000000000000001,95,-0.005477269180119038,0.9999849796295166,-0.005477296654134989,1.1917251348495483,1.6721951961517334,2.0,0.42426797747612,0.9055367112159729,0.43815332651138306,0.42974522709846497,-0.09444831311702728,0.4436306357383728,-0.5030978875890179,-36.30206819338287,0.0,0.0
1.92,96,0.018954314291477203,0.999820351600647,0.018955450505018234,1.2216373682022095,1.4956092834472656,2.0,0.40346255898475647,0.9149961471557617,0.4152979552745819,0.38450825214385986,-0.08482420444488525,0.3963424861431122,-0.4591978766499798,-36.76126607003285,0.0,0.0
1.94,97,0.042701102793216705,0.9990878701210022,0.042714089155197144,1.187932014465332,-1.6852678060531616,-2.0,0.3794771730899811,0.9252011179924011,0.3892311453819275,0.33677607774734497,-0.07388679683208466,0.34651705622673035,-0.41258386599614094,-37.173849936028994,0.0,0.0
1.96,98,0.06568191945552826,0.9978405833244324,0.06572923809289932,1.1507575511932373,-1.8587207794189453,-2.0,0.35241883993148804,0.9358423948287964,0.36015450954437256,0.2867369055747986,-0.06199822947382927,0.29442527890205383,-0.36350190500880747,-37.537351841037804,0.0,0.0
