t,step,x,y,theta,theta_dot,theta_ddot,tau,x_target,y_target,theta_target,ex,ey,etheta
0.48,24,0.04549024626612663,0.998964786529541,0.04550595209002495,0.23253343999385834,0.5803896188735962,0.9921147227287292,0.3830946385860443,0.9237090945243835,0.3931442201137543,0.3376044034957886,-0.07525568455457687,0.3476382791996002
0.5,25,0.050351377576589584,0.9987315535545349,0.05037267506122589,0.2433362454175949,0.5401407480239868,0.9980267286300659,0.39356696605682373,0.9192959666252136,0.404508501291275,0.34321558475494385,-0.07943561673164368,0.35413581132888794
0.52,26,0.05540856346487999,0.9984637498855591,0.05543695390224457,0.2532139718532562,0.49388617277145386,1.0,0.40346255898475647,0.9149961471557617,0.4152979552745819,0.3480539917945862,-0.08346761763095856,0.35986098647117615
0.54,27,0.06064072996377945,0.998159646987915,0.06067795678973198,0.2620501220226288,0.4418080151081085,0.9980267286300659,0.4127737283706665,0.9108335971832275,0.42549723386764526,0.35213300585746765,-0.0873260572552681,0.3648192882537842
0.56,28,0.066024549305439,0.9978179931640625,0.06607261300086975,0.26973265409469604,0.3841266334056854,0.9921147227287292,0.4214937090873718,0.9068313241004944,0.43509188294410706,0.3554691672325134,-0.09098667651414871,0.3690192699432373
0.58,29,0.07153455168008804,0.9974381327629089,0.0715957060456276,0.27615466713905334,0.32109978795051575,0.9822872281074524,0.42961665987968445,0.9030113816261292,0.44406822323799133,0.358082115650177,-0.09442675858736038,0.37247252464294434
0.6,30,0.07714328914880753,0.9970200061798096,0.07722000777721405,0.281215101480484,0.2530214488506317,0.9685831665992737,0.43713751435279846,0.899394690990448,0.45241352915763855,0.35999423265457153,-0.09762533754110336,0.3751935064792633
0.62,31,0.08282142132520676,0.9965643882751465,0.08291639387607574,0.28481948375701904,0.18022014200687408,0.9510565400123596,0.44405198097229004,0.8960010409355164,0.460115909576416,0.3612305521965027,-0.10056337714195251,0.37719953060150146
0.64,32,0.08853792399168015,0.9960728287696838,0.08865401148796082,0.28688064217567444,0.1030573919415474,0.9297764897346497,0.4503563940525055,0.8928488492965698,0.46716445684432983,0.36181846261024475,-0.10322393476963043,0.3785104751586914
0.66,33,0.09426024556159973,0.9955475926399231,0.09440039098262787,0.287319153547287,0.02192598022520542,0.9048270583152771,0.45604774355888367,0.8899553418159485,0.47354915738105774,0.36178749799728394,-0.105592280626297,0.3791487514972687
0.68,34,0.09995448589324951,0.9949920177459717,0.10012167692184448,0.28606411814689636,-0.06275233626365662,0.8763066530227661,0.4611234664916992,0.8873359560966492,0.4792608916759491,0.3611689805984497,-0.10765602439641953,0.3791392147541046
0.7000000000000001,35,0.10558557510375977,0.9944102168083191,0.10578274726867676,0.28305354714393616,-0.15052875876426697,0.8443279266357422,0.4655815362930298,0.885004997253418,0.48429158329963684,0.35999596118927,-0.10940521955490112,0.3785088360309601
0.72,36,0.11111750453710556,0.9938072562217712,0.11134744435548782,0.27823492884635925,-0.24093012511730194,0.80901700258255,0.4694202244281769,0.8829748630523682,0.48863404989242554,0.3583027422428131,-0.11083239316940308,0.3772866129875183
0.74,37,0.11651351302862167,0.9931890964508057,0.11677876114845276,0.271565705537796,-0.333461195230484,0.7705132365226746,0.4726382791996002,0.8812565207481384,0.4922821819782257,0.35612478852272034,-0.11193259060382843,0.37550342082977295
0.76,38,0.1217363253235817,0.992562472820282,0.12203902751207352,0.2630135715007782,-0.4276072680950165,0.728968620300293,0.47523465752601624,0.8798590898513794,0.49523070454597473,0.35349833965301514,-0.11270338296890259,0.3731916844844818
0.78,39,0.12674832344055176,0.9919348955154419,0.12709017097949982,0.25255683064460754,-0.5228368639945984,0.6845471262931824,0.47720855474472046,0.8787900805473328,0.4974755048751831,0.3504602313041687,-0.11314483731985092,0.3703853487968445
0.8,40,0.13151179254055023,0.9913145899772644,0.13189385831356049,0.2401847392320633,-0.618604838848114,0.6374239921569824,0.4785594642162323,0.8780551552772522,0.49901336431503296,0.3470476567745209,-0.113259457051754,0.3671194911003113
0.8200000000000001,41,0.13598914444446564,0.9907103180885315,0.13641181588172913,0.2258976399898529,-0.7143546342849731,0.5877852439880371,0.47928696870803833,0.8776582479476929,0.49984210729599,0.3432978093624115,-0.11305207014083862,0.36343029141426086
0.84,42,0.14014312624931335,0.9901312589645386,0.14060595631599426,0.20970721542835236,-0.8095216155052185,0.5358268022537231,0.4793908894062042,0.8776015043258667,0.4999605119228363,0.33924776315689087,-0.11252976953983307,0.35935455560684204
0.86,43,0.14393699169158936,0.9895868301391602,0.14443868398666382,0.19163650274276733,-0.9035356640815735,0.4817536771297455,0.47887122631073,0.8778851628303528,0.49936848878860474,0.3349342346191406,-0.11170169711112976,0.35492977499961853
0.88,44,0.1473347693681717,0.9890866875648499,0.14787308871746063,0.1717200130224228,-0.99582439661026,0.4257792830467224,0.47772809863090515,0.8785077333450317,0.49806681275367737,0.33039334416389465,-0.11057893931865692,0.35019370913505554
0.9,45,0.15030142664909363,0.9886401891708374,0.15087316930294037,0.15000370144844055,-1.0858155488967896,0.3681245446205139,0.475961834192276,0.8794659376144409,0.4960573613643646,0.32566037774086,-0.10917427390813828,0.34518417716026306
0.92,46,0.15280309319496155,0.9882566332817078,0.15340405702590942,0.12654489278793335,-1.1729402542114258,0.30901700258255005,0.47357288002967834,0.8807546496391296,0.49334296584129333,0.3207697570323944,-0.10750201344490051,0.3399389088153839
0.9400000000000001,47,0.1548072099685669,0.9879447221755981,0.1554322987794876,0.10141217708587646,-1.2566357851028442,0.24868988990783691,0.4705619513988495,0.882366955280304,0.4899275302886963,0.3157547414302826,-0.1055777370929718,0.3344952166080475
0.96,48,0.1562827229499817,0.9877123832702637,0.1569260060787201,0.07468521595001221,-1.3363479375839233,0.187381312251091,0.46692997217178345,0.8842942714691162,0.4858158528804779,0.31064724922180176,-0.10341806709766388,0.3288898468017578
0.98,49,0.15720033645629883,0.9875667095184326,0.1578550934791565,0.046454526484012604,-1.4115346670150757,0.12533323466777802,0.4626781940460205,0.8865262866020203,0.48101383447647095,0.3054778575897217,-0.10104043781757355,0.32315874099731445
1.0,50,0.15753257274627686,0.9875137805938721,0.15819151699543,0.016821175813674927,-1.4816675186157227,0.06279052048921585,0.45780816674232483,0.8890510201454163,0.4755282700061798,0.300275593996048,-0.0984627902507782,0.3173367381095886
1.02,51,0.15725401043891907,0.9875581860542297,0.15790945291519165,-0.014103535562753677,-1.5462355613708496,4.899825137234847e-15,0.45232176780700684,0.8918548226356506,0.4693669378757477,0.29506775736808777,-0.0957033708691597,0.31145748496055603
1.04,52,0.15634147822856903,0.9877030849456787,0.15698547661304474,-0.04619847983121872,-1.6047471761703491,-0.06279052048921585,0.44622138142585754,0.8949226140975952,0.46253859996795654,0.2898799180984497,-0.0927804633975029,0.3055531084537506
1.06,53,0.15477412939071655,0.9879499077796936,0.15539881587028503,-0.07933314144611359,-1.6567331552505493,-0.12533323466777802,0.43950989842414856,0.8982377648353577,0.4550529718399048,0.284735769033432,-0.08971214294433594,0.29965415596961975
1.08,54,0.15253369510173798,0.9882982969284058,0.15313145518302917,-0.11336811631917953,-1.7017488479614258,-0.187381312251091,0.43219074606895447,0.901782214641571,0.4469207227230072,0.2796570658683777,-0.08651605993509293,0.293789267539978
1.1,55,0.14960458874702454,0.988745927810669,0.15016834437847137,-0.14815565943717957,-1.7393770217895508,-0.24868988990783691,0.42426797747612,0.9055367112159729,0.43815332651138306,0.27466338872909546,-0.08320922404527664,0.2879849970340729
1.12,56,0.1459740847349167,0.9892883896827698,0.14649753272533417,-0.18354026973247528,-1.7692301273345947,-0.30901700258255005,0.41574639081954956,0.9094805717468262,0.42876332998275757,0.2697722911834717,-0.0798078253865242,0.2822657823562622
1.1400000000000001,57,0.14163251221179962,0.9899193048477173,0.14211034774780273,-0.21935932338237762,-1.7909533977508545,-0.3681245446205139,0.40663158893585205,0.9135922193527222,0.41876402497291565,0.26499906182289124,-0.07632707804441452,0.2766536772251129
1.16,58,0.13657329976558685,0.9906299710273743,0.13700146973133087,-0.25544384121894836,-1.8042261600494385,-0.4257792830467224,0.3969299793243408,0.9178488850593567,0.40816962718963623,0.26035669445991516,-0.07278107851743698,0.27116814255714417
1.18,59,0.1307932734489441,0.9914096593856812,0.13116909563541412,-0.2916191518306732,-1.8087656497955322,-0.4817536771297455,0.3866489827632904,0.9222269654273987,0.3969951868057251,0.2558557093143463,-0.06918270140886307,0.26582610607147217
1.2,60,0.12429270148277283,0.992245614528656,0.12461497634649277,-0.3277057111263275,-1.8043279647827148,-0.5358268022537231,0.37579697370529175,0.9267020225524902,0.3852566182613373,0.25150424242019653,-0.06554356962442398,0.2606416344642639
1.22,61,0.11707546561956406,0.9931229948997498,0.11734458059072495,-0.36351996660232544,-1.7907114028930664,-0.5877852439880371,0.36438336968421936,0.9312490224838257,0.3729705810546875,0.2473079115152359,-0.06187399476766586,0.25562599301338196
1.24,62,0.10914918035268784,0.9940254092216492,0.10936707258224487,-0.3988751173019409,-1.7677582502365112,-0.6374239921569824,0.35241883993148804,0.9358423948287964,0.36015450954437256,0.2432696521282196,-0.05818299949169159,0.2507874369621277
1.26,63,0.10052534937858582,0.9949344992637634,0.10069543123245239,-0.43358224630355835,-1.7353568077087402,-0.6845471262931824,0.33991512656211853,0.9404560923576355,0.3468266427516937,0.23938977718353271,-0.05447838082909584,0.24613122642040253
1.28,64,0.09121942520141602,0.9958308339118958,0.09134640544652939,-0.4674511253833771,-1.6934431791305542,-0.728968620300293,0.32688531279563904,0.9450640082359314,0.3330059349536896,0.23566587269306183,-0.050766799598932266,0.2416595220565796
1.3,65,0.08125092089176178,0.9966936707496643,0.08134058117866516,-0.5002911686897278,-1.6420032978057861,-0.7705132365226746,0.31334367394447327,0.9496397972106934,0.3187119960784912,0.23209276795387268,-0.04705388471484184,0.23737141489982605
1.32,66,0.07064343988895416,0.9975016117095947,0.07070232927799225,-0.5319126844406128,-1.5810739994049072,-0.80901700258255,0.29930591583251953,0.9541571736335754,0.30396515130996704,0.22866249084472656,-0.04334443062543869,0.2332628220319748
1.34,67,0.0594247505068779,0.9982327818870544,0.05945977941155434,-0.5621275305747986,-1.5107444524765015,-0.8443279266357422,0.2847890555858612,0.9585902094841003,0.2887863516807556,0.2253642976284027,-0.0396425724029541,0.22932657599449158
1.36,68,0.047626741230487823,0.9988651871681213,0.04764476791024208,-0.5907506942749023,-1.431157112121582,-0.8763066530227661,0.2698114216327667,0.9629132151603699,0.2731971740722656,0.2221846729516983,-0.035952016711235046,0.22555240988731384
1.3800000000000001,69,0.03528542444109917,0.9993772506713867,0.03529274836182594,-0.6176008582115173,-1.3425078392028809,-0.9048270583152771,0.2543927729129791,0.967100977897644,0.25721976161003113,0.21910734474658966,-0.03227628767490387,0.22192701697349548
1.4000000000000001,70,0.022440830245614052,0.999748170375824,0.022442713379859924,-0.6425017714500427,-1.2450464963912964,-0.9297764897346497,0.2385542392730713,0.9711291790008545,0.24087683856487274,0.2161134034395218,-0.02861899696290493,0.21843412518501282
1.42,71,0.009136920794844627,0.9999582767486572,0.009137047454714775,-0.6652833223342896,-1.1390759944915771,-0.9510565400123596,0.22231827676296234,0.9749741554260254,0.2241916060447693,0.21318134665489197,-0.02498411200940609,0.21505455672740936
1.44,72,-0.004578582942485809,0.9999895095825195,-0.004578599240630865,-0.6857823133468628,-1.0249521732330322,-0.9685831665992737,0.20570865273475647,0.9786132574081421,0.20718778669834137,0.21028722822666168,-0.021376239135861397,0.21176639199256897
1.46,73,-0.018654396757483482,0.9998260140419006,-0.018655478954315186,-0.7038440108299255,-0.9030821919441223,-0.9822872281074524,0.18875043094158173,0.9820250868797302,0.1898895502090454,0.20740482211112976,-0.01780090294778347,0.2085450291633606
1.48,74,-0.03303591534495354,0.999454140663147,-0.033041927963495255,-0.7193224430084229,-0.7739229202270508,-0.9921147227287292,0.17146988213062286,0.9851893782615662,0.17232146859169006,0.2045058012008667,-0.014264804311096668,0.20536339282989502
1.5,75,-0.04766549915075302,0.9988633394241333,-0.04768356680870056,-0.7320820093154907,-0.6379782557487488,-0.9980267286300659,0.15389446914196014,0.9880872964859009,0.15450850129127502,0.20155997574329376,-0.010776064358651638,0.20219206809997559
1.52,76,-0.062482800334692,0.9980460405349731,-0.06252352893352509,-0.7419979572296143,-0.495797336101532,-1.0,0.1360526978969574,0.9907016158103943,0.13647596538066864,0.1985355019569397,-0.007344440091401339,0.19899949431419373
1.54,77,-0.07742510735988617,0.9969981908798218,-0.07750267535448074,-0.7489573955535889,-0.347970575094223,-0.9980267286300659,0.11797410994768143,0.9930166602134705,0.11824949830770493,0.1953992247581482,-0.003981499932706356,0.19575217366218567
1.56,78,-0.09242776036262512,0.9957193732261658,-0.09255987405776978,-0.752859890460968,-0.19512653350830078,-0.9921147227287292,0.09968913346529007,0.9950186610221863,0.09985499083995819,0.1921169012784958,-0.0007007608073763549,0.19241486489772797
1.58,79,-0.1074245497584343,0.9942132234573364,-0.10763224214315414,-0.7536184787750244,-0.03792786970734596,-0.9822872281074524,0.08122898638248444,0.9966954588890076,0.08131857961416245,0.18865354359149933,0.002482225652784109,0.1889508217573166
1.6,80,-0.1223481222987175,0.9924872517585754,-0.12265543639659882,-0.7511597871780396,0.122932568192482,-0.9685831665992737,0.06262560933828354,0.9980370998382568,0.06266661733388901,0.18497373163700104,0.005549842491745949,0.18532206118106842
1.62,81,-0.137130469083786,0.9905530214309692,-0.13756394386291504,-0.7454250454902649,0.28673654794692993,-0.9510565400123596,0.04391147568821907,0.9990354180335999,0.04392559826374054,0.18104195594787598,0.008482432924211025,0.18148954212665558
1.6400000000000001,82,-0.1517033576965332,0.9884260892868042,-0.15229134261608124,-0.7363702058792114,0.4527447521686554,-0.9297764897346497,0.025119516998529434,0.9996844530105591,0.025122158229351044,0.17682287096977234,0.011258386075496674,0.17741350829601288
1.6600000000000001,83,-0.1659986823797226,0.9861259460449219,-0.16677066683769226,-0.7239661812782288,0.6202013492584229,-0.9048270583152771,0.006282978691160679,0.9999802708625793,0.006283020135015249,0.1722816675901413,0.01385428849607706,0.17305368185043335
1.68,84,-0.17994904518127441,0.9836759567260742,-0.18093465268611908,-0.7081993818283081,0.7883387804031372,-0.8763066530227661,-0.01256471686065197,0.9999210834503174,-0.012565047480165958,0.1673843264579773,0.016245128586888313,0.1683696061372757
1.7,85,-0.1934880018234253,0.9811026453971863,-0.19471608102321625,-0.6890717148780823,0.9563822150230408,-0.8443279266357422,-0.031390100717544556,0.9995071887969971,-0.031395260244607925,0.16209788620471954,0.018404565751552582,0.16332082450389862
1.72,86,-0.2065504938364029,0.9784359335899353,-0.20804810523986816,-0.6666006445884705,1.1235538721084595,-0.80901700258255,-0.05015980079770088,0.9987412095069885,-0.05018085613846779,0.15639068186283112,0.02030526101589203,0.15786723792552948
1.74,87,-0.21907319128513336,0.9757084250450134,-0.22086448967456818,-0.6408191323280334,1.2890770435333252,-0.7705132365226746,-0.06884065270423889,0.9976276755332947,-0.06889514625072479,0.15023253858089447,0.021919239312410355,0.15196934342384338
1.76,88,-0.23099477589130402,0.9729549884796143,-0.23309999704360962,-0.6117755174636841,1.45218026638031,-0.728968620300293,-0.08739987760782242,0.9961733222007751,-0.08751153200864792,0.1435949057340622,0.023218320682644844,0.1455884575843811
1.78,89,-0.24225620925426483,0.9702122807502747,-0.2446906566619873,-0.5795335173606873,1.6121004819869995,-0.6845471262931824,-0.10580514371395111,0.9943869113922119,-0.10600355267524719,0.13645106554031372,0.02417457289993763,0.1386871039867401
1.8,90,-0.25280091166496277,0.9675183296203613,-0.255574107170105,-0.5441717505455017,1.7680861949920654,-0.6374239921569824,-0.12402476370334625,0.9922791123390198,-0.12434494495391846,0.12877613306045532,0.02476080134510994,0.13122916221618652
1.82,91,-0.2625749111175537,0.9649116396903992,-0.26568976044654846,-0.5057837963104248,1.9194002151489258,-0.5877852439880371,-0.14202775061130524,0.9898626804351807,-0.14250962436199188,0.12054715305566788,0.024951063096523285,0.12318014353513718
1.84,92,-0.2715270221233368,0.9624308347702026,-0.2749793231487274,-0.4644773304462433,2.065322160720825,-0.5358268022537231,-0.1597839742898941,0.9871519804000854,-0.1604718118906021,0.11174307018518448,0.024721194058656693,0.1145075187087059
1.86,93,-0.27960896492004395,0.9601139426231384,-0.28338679671287537,-0.42037433385849,2.2051503658294678,-0.4817536771297455,-0.17726421356201172,0.9841632843017578,-0.1782059371471405,0.10234475880861282,0.024049334228038788,0.10518086701631546
1.8800000000000001,94,-0.28677526116371155,0.9579978585243225,-0.29085901379585266,-0.373610258102417,2.3382034301757812,-0.4257792830467224,-0.1944403052330017,0.9809143543243408,-0.19568683207035065,0.09233495593070984,0.022916467860341072,0.09517218172550201
1.9000000000000001,95,-0.29298341274261475,0.9561175107955933,-0.29734569787979126,-0.3243338167667389,2.4638214111328125,-0.3681245446205139,-0.21128518879413605,0.9774244427680969,-0.2128896415233612,0.0816982164978981,0.021306931972503662,0.08445604145526886
1.92,96,-0.2981938123703003,0.9545053243637085,-0.3027998208999634,-0.2727064788341522,2.581367015838623,-0.30901700258255005,-0.22777298092842102,0.973714292049408,-0.22978992760181427,0.07042083144187927,0.019208921119570732,0.07300988584756851
1.94,97,-0.3023698031902313,0.9531906843185425,-0.307177871465683,-0.21890194714069366,2.6902267932891846,-0.24868988990783691,-0.2438790500164032,0.9698056578636169,-0.24636366963386536,0.05849075689911842,0.01661496050655842,0.06081418693065643
1.96,98,-0.3054776191711426,0.9521992802619934,-0.31043997406959534,-0.16310572624206543,2.789811611175537,-0.187381312251091,-0.2595800459384918,0.965721607208252,-0.262587308883667,0.04589756205677986,0.013522335328161716,0.04785265773534775
1.98,99,-0.307486355304718,0.9515525102615356,-0.31255027651786804,-0.10551457107067108,2.8795573711395264,-0.12533323466777802,-0.2748539447784424,0.9614859819412231,-0.2784378230571747,0.032632384449243546,0.009933492168784142,0.03411245718598366
2.0,100,-0.3083680272102356,0.9512671232223511,-0.3134769797325134,-0.04633605107665062,2.958926200866699,-0.06279052048921585,-0.2896801233291626,0.9571235179901123,-0.29389262199401855,0.0186879001557827,0.005856382194906473,0.019584359601140022
2.02,101,-0.30809763073921204,0.9513547420501709,-0.313192754983902,0.014212094247341156,3.027407169342041,-1.469576117223083e-15,-0.30403926968574524,0.9526594877243042,-0.30892980098724365,0.004058351740241051,0.001304752309806645,0.0042629363015294075
2.04,102,-0.30665308237075806,0.9518213272094727,-0.31167468428611755,0.07590244710445404,3.08451771736145,0.06279052048921585,-0.3179134726524353,0.9481196999549866,-0.323527991771698,-0.01126040518283844,-0.003701626555994153,-0.011853286996483803
2.06,103,-0.3040153980255127,0.9526671171188354,-0.3089047372341156,0.13849854469299316,3.129804849624634,0.12533323466777802,-0.3312861919403076,0.9435303211212158,-0.337666392326355,-0.027270792052149773,-0.009136800654232502,-0.02876168116927147
2.08,104,-0.30016881227493286,0.953886091709137,-0.3048696219921112,0.20175549387931824,3.1628472805023193,0.187381312251091,-0.3441421687602997,0.9389175772666931,-0.35132497549057007,-0.04397335648536682,-0.014968544244766235,-0.046455372124910355
2.1,105,-0.29510098695755005,0.955466091632843,-0.29956120252609253,0.2654206454753876,3.183258056640625,0.24868988990783691,-0.3564675450325012,0.9343076944351196,-0.3644843101501465,-0.06136655434966087,-0.021158359944820404,-0.06492311507463455
2.12,106,-0.28880318999290466,0.9573885202407837,-0.2929764986038208,0.32923439145088196,3.1906864643096924,0.30901700258255005,-0.36824968457221985,0.9297269582748413,-0.37712568044662476,-0.07944649457931519,-0.027661552652716637,-0.08414917439222336
2.14,107,-0.2812705934047699,0.9596285223960876,-0.28511789441108704,0.3929308354854584,3.1848220825195312,0.3681245446205139,-0.3794771730899811,0.9252011179924011,-0.3892311453819275,-0.09820659458637238,-0.03442740440368652,-0.10411325097084045
2.16,108,-0.272502601146698,0.9621550440788269,-0.27599310874938965,0.4562387764453888,3.1653971672058105,0.4257792830467224,-0.3901398777961731,0.9207556247711182,-0.4007834792137146,-0.1176372617483139,-0.04139943793416023,-0.12479037046432495
2.18,109,-0.2625032067298889,0.9649311304092407,-0.26561546325683594,0.5188826322555542,3.132192373275757,0.4817536771297455,-0.4002286195755005,0.9164153337478638,-0.41176629066467285,-0.13772541284561157,-0.048515792936086655,-0.14615082740783691
2.2,110,-0.2512812912464142,0.9679141044616699,-0.2540037930011749,0.580583393573761,3.0850391387939453,0.5358268022537231,-0.40973538160324097,0.9122044444084167,-0.4221639633178711,-0.15845409035682678,-0.055709678679704666,-0.16816015541553497
2.22,111,-0.2388511598110199,0.9710561633110046,-0.2411825954914093,0.641059935092926,3.0238256454467773,0.5877852439880371,-0.41865313053131104,0.9081462025642395,-0.43196171522140503,-0.17980195581912994,-0.06290996819734573,-0.19077910482883453
2.24,112,-0.22523283958435059,0.9743049740791321,-0.22718200087547302,0.7000299096107483,2.948500871658325,0.6374239921569824,-0.42697566747665405,0.9042630791664124,-0.4411455988883972,-0.20174284279346466,-0.07004185765981674,-0.2139636129140854
2.2600000000000002,113,-0.21045246720314026,0.97760409116745,-0.21203777194023132,0.7572115063667297,2.8590798377990723,0.6845471262931824,-0.4346977472305298,0.9005764126777649,-0.4497026205062866,-0.22424528002738953,-0.07702767848968506,-0.2376648485660553
2.2800000000000002,114,-0.1945427656173706,0.9808940291404724,-0.19579128921031952,0.8123244643211365,2.7556467056274414,0.728968620300293,-0.4418147802352905,0.8971062898635864,-0.4576205909252167,-0.24727201461791992,-0.08378773927688599,-0.26182931661605835
2.3000000000000003,115,-0.17754322290420532,0.9841129779815674,-0.17848944664001465,0.8650916814804077,2.6383614540100098,0.7705132365226746,-0.44832292199134827,0.8938716650009155,-0.46488824486732483,-0.27077966928482056,-0.09024132788181305,-0.2863987982273102
2.32,116,-0.15950047969818115,0.9871978759765625,-0.16018463671207428,0.9152409434318542,2.5074615478515625,0.80901700258255,-0.45421892404556274,0.8908901214599609,-0.47149527072906494,-0.2947184443473816,-0.09630774706602097,-0.31131064891815186
2.34,117,-0.14046841859817505,0.9900851845741272,-0.1409345120191574,0.9625062346458435,2.3632655143737793,0.8443279266357422,-0.45950010418891907,0.8881776928901672,-0.4774322807788849,-0.319031685590744,-0.10190743952989578,-0.3364977538585663
