time,angle,velocity,acceleration,torque,target,error,reward,pid_integral,pid_derivative
0.17,0.08865039717881494,1.0272406189430718,6.0568211020816385,10.0,0.24087683856487274,0.1522264413860578,-1.1532816646752642,0.01642198737128897,0.42148698634196513
0.18,0.09952138698084029,1.0870989802025341,5.985836125946238,10.0,0.2545207142829895,0.15499932730214921,-1.1561811114949068,0.018080690542330715,0.33714695286860275
0.19,0.11098348319179722,1.1462096210956942,5.911064089316017,10.0,0.2679134011268616,0.15692991793506433,-1.1582437144305566,0.01976461068379093,0.25216970418467377
0.2,0.12302883705410886,1.2045353862311639,5.832576513546969,10.0,0.28104168176651,0.15801284471240115,-1.1594637502090843,0.021465192669538058,0.16661844286914862
0.21,0.13564923597805212,1.2620398923943252,5.750450616316144,10.0,0.29389262199401855,0.15824338601596644,-1.159836130705961,0.023173830518937157,0.08055863651969253
0.22,0.14883611185419593,1.3186875876143804,5.664769522005527,10.0,0.30645352602005005,0.15761741416585412,-1.1593563511195824,0.024881873419357135,-0.005949489791176599
0.23,0.16258054997606178,1.3744438121865852,5.575622457220469,10.0,0.3187119960784912,0.15613144610242943,-1.1580205418952874,0.02658063226160009,-0.09284058177026489
0.24,0.17687329859073303,1.4292748614671253,5.4831049280540265,10.0,0.33065593242645264,0.1537826338357196,-1.1558254604653415,0.028261386086104,-0.18005017739044227
0.25,0.19170477909298198,1.4831480502248955,5.387318875777013,10.0,0.3422735631465912,0.1505687840536092,-1.152768512192495,0.02991538873166258,-0.26751178945327025
0.26,0.2070248889480088,1.5320109855026824,4.886293527778698,9.396881080060057,0.3535533845424652,0.1465284955944564,-1.0318892935820638,0.03153387478615741,-0.35516591063749214
0.27,0.22268360008710064,1.565871113909185,3.386012840650256,7.298658315504456,0.3644843101501465,0.14180071006304584,-0.6769567944732445,0.03310846899817879,-0.4389184247345551
0.28,0.23854467198328536,1.5861071896184709,2.0236075709285815,5.408514920836405,0.3750555217266083,0.13651084974332292,-0.4315469222493825,0.03463218821457387,-0.5087499562630049
0.29,0.25448478611471964,1.594011413143428,0.7904223524957071,3.712236981667317,0.3852566182613373,0.13077183214661764,-0.2711197386124339,0.036099307677354385,-0.565997536145571
0.3,0.2703926878928401,1.5907901778120461,-0.3221235331381874,2.195852161616223,0.39507749676704407,0.12468480887420397,-0.17543308942077362,0.03750523478387763,-0.6119235625727498
0.31,0.2861683779274528,1.5775690034612697,-1.3221174350776361,0.8462507612431072,0.404508501291275,0.11834012336382221,-0.12799025083354937,0.038846392917861974,-0.6476897253889502
0.32,0.3017223110836635,1.5553933156210675,-2.217568784020221,-0.3494441256635241,0.4135402739048004,0.11181796282113693,-0.11545832315702308,0.04012011187763545,-0.674391742108732
0.33,0.3169746571416902,1.525234605802674,-3.0158709818393477,-1.403076978859458,0.4221639633178711,0.10518930617618089,-0.12720189686497277,0.04132452839997753,-0.6930243743139997
0.34,0.3318545631502664,1.4879906008576211,-3.7244004945052804,-2.326365391732887,0.4303710162639618,0.09851645311369539,-0.1548503285004611,0.04245849199120025,-0.7045293111936024
0.35000000000000003,0.34629947131346817,1.4444908163201784,-4.349978453744273,-3.130100389950078,0.43815332651138306,0.09185385519791489,-0.19191569342800455,0.04352147962481141,-0.7097595761154929
0.36,0.3602544742871715,1.395500297370331,-4.899051894984744,-3.8244255071654916,0.44550326466560364,0.08524879037843214,-0.2334585160569731,0.044513517558332764,-0.7094970008981183
0.37,0.3736716828003736,1.3417208513202106,-5.377944605012036,-4.4192203952197655,0.45241352915763855,0.07874184635726494,-0.2758371502153958,0.045435108107037436,-0.7044738481668422
0.38,0.3865096535447253,1.2837970744351652,-5.792377688504527,-4.923389354657399,0.4588773250579834,0.07236767151325812,-0.3164134338171244,0.04628716452961353,-0.6953412612857257
0.39,0.3987328329906303,1.2223179445905008,-6.147912984466431,-5.345533233332123,0.46488824486732483,0.06615541187669455,-0.3533967285209443,0.04707095044283953,-0.6827050935010237
0.4,0.4103110517375306,1.1578218746900286,-6.449606990047221,-5.693437441377624,0.4704403877258301,0.060129335988299504,-0.3856221864706161,0.047788025990191524,-0.6671036587399759
0.41000000000000003,0.4212190380078403,1.090798627030972,-6.7023247659056695,-5.974549124507418,0.4755282700061798,0.054309231998339536,-0.41245144605459577,0.048440198172878014,-0.6490336466550561
0.42,0.43143596746525886,1.0216929457418567,-6.910568128911528,-6.195725846953404,0.4801468551158905,0.04871088765063164,-0.43362493183207507,0.04902947634395852,-0.6289401160599006
0.43,0.44094504807331436,0.950908060805552,-7.078488493630459,-6.3632606388836805,0.48429158329963684,0.04334653522632248,-0.44916162095009093,0.0495580325023023,-0.6072201273672251
0.44,0.4497331344483134,0.8788086374999069,-7.209942330564517,-6.482970522907909,0.4879583716392517,0.03822523719093829,-0.4592866098212112,0.05002816573796167,-0.584229226844063
0.45,0.4577903706546334,0.8057236206319964,-7.308501686791042,-6.560217255167711,0.4911436140537262,0.03335324339909279,-0.46436693830193887,0.0504422705340158,-0.5602843960524573
0.46,0.46510986031451734,0.7319489659883963,-7.377465464360011,-6.599928770810938,0.4938441812992096,0.028734320984692252,-0.46486066807128357,0.050802808640461564,-0.5356668960836586
0.47000000000000003,0.471687354501186,0.6577494186668615,-7.419954732153478,-6.606746247963488,0.4960573613643646,0.02437000686317864,-0.4612936010107315,0.05111228365096004,-0.5106309594728908
0.48,0.47752098200259424,0.5833627501408271,-7.43866685260345,-6.584659125978019,0.497780978679657,0.02025999667706274,-0.4541776668285708,0.051373219892744744,-0.48538768713762837
0.49,0.48261099822561665,0.509001622302239,-7.436112783858802,-6.537364063661997,0.49901336431503296,0.01640236608941631,-0.4440327377495156,0.05158814371586913,-0.46012418660322796
0.5,0.4869595435665554,0.43485453409387453,-7.414708820836448,-6.468405431479208,0.49975326657295227,0.012793723006396862,-0.43138550973211603,0.05175956639934249,-0.43501139651030973
0.51,0.4905704445503178,0.3610900983762357,-7.376443571763883,-6.380678474800829,0.5,0.009429555449682214,-0.41669051949669395,0.05188997096367694,-0.4101811913891029
0.52,0.4934490085715866,0.28785640212687685,-7.323369624935883,-6.2771686275177325,0.49975326657295227,0.006304258001365692,-0.40041557909253966,0.051981799183903284,-0.3857634410810107
0.53,0.49560186764796266,0.2152859076376062,-7.257049448927066,-6.160122556618193,0.49901336431503296,0.0034114966670703017,-0.38292894381466025,0.052037442741337744,-0.3618466279188104
0.54,0.49703680873464007,0.14349410866774365,-7.179179896986253,-6.031985981818132,0.497780978679657,0.0007441699450169148,-0.36461330935274383,0.05205923385165469,-0.33852447117520557
0.55,0.49776264648026675,0.07258377456266779,-7.091033410507586,-5.894567147187563,0.4960573613643646,-0.001705285115902122,-0.3491697720472611,0.05204943937795194,-0.3158558401969769
0.56,0.497789088947111,0.002644246684424284,-6.993952787824351,-5.749779592407717,0.4938441812992096,-0.003944907647901397,-0.33454456825262435,0.05201025472614137,-0.2939017810781708
0.5700000000000001,0.4971266305824724,-0.06624583646385994,-6.8890083148284225,-5.599128914221692,0.4911436140537262,-0.005983016528746221,-0.3194898510203288,0.05194379997720752,-0.2727009712327644
0.58,0.49579312846399265,-0.13335021184797546,-6.710437538411551,-5.443872820116145,0.4879583716392517,-0.00783475682474094,-0.3042100519197339,0.051852117387775315,-0.25227840498359133
0.59,0.4937994312370698,-0.19936972269228215,-6.601951084430669,-5.299355939344464,0.48429158329963684,-0.009507847937432978,-0.29037932994241383,0.051737101936131756,-0.23332862211351002
0.6,0.49115699600792795,-0.26424352291418574,-6.487380022190358,-5.151313764015747,0.4801468551158905,-0.011010140892037446,-0.2764403004848203,0.05160057617491996,-0.21510309568235075
0.61,0.48787781700652993,-0.32791790013979916,-6.367437722561344,-5.000729472163434,0.4755282700061798,-0.012349547000350125,-0.26253002968722206,0.05144428891490248,-0.19761498805688227
0.62,0.4839743633930041,-0.39034536135258213,-6.242746121278295,-4.848450339752466,0.4704403877258301,-0.013533975667174014,-0.2487610521387615,0.05126991462209548,-0.18087032789517177
0.63,0.47945952539803877,-0.4514837994965341,-6.1138438143951985,-4.695199808158352,0.46488824486732483,-0.014571280530713937,-0.23522413053722405,0.05107905343683869,-0.16486892449794066
0.64,0.474346563861573,-0.5112961536465761,-5.9812354150041935,-4.541651348423365,0.4588773250579834,-0.01546923880358958,-0.221996632266681,0.05087323143343814,-0.14960818143761045
0.65,0.46864906284313673,-0.5697501018436227,-5.845394819704661,-4.388433187287577,0.45241352915763855,-0.016235533685498182,-0.209143607256919,0.05065390108639879,-0.1350834363879061
0.66,0.46238090168793516,-0.6268161155201571,-5.706601367653445,-4.2358823339044065,0.44550326466560364,-0.016877637022331526,-0.19669752693184173,0.05042244310462346,-0.12127634735986659
0.67,0.4555562154942793,-0.6824686193655836,-5.565250384542637,-4.084509842164657,0.43815332651138306,-0.01740288898289627,-0.18470085890671456,0.05018016735285794,-0.10817769990190129
0.68,0.4481893783683389,-0.7366837125940437,-5.421509322846017,-3.9344848769570597,0.4303710162639618,-0.017818362104377095,-0.17316277746681655,0.04992831536055477,-0.09576240537654268
0.6900000000000001,0.4402949655659936,-0.789441280234525,-5.275756764048119,-3.786292533246795,0.4221639633178711,-0.01813100224812253,-0.1621143312562652,0.04966806121005009,-0.08402158201502585
0.7000000000000001,0.43188774229114496,-0.8407223274848689,-5.128104725034387,-3.64001724463577,0.4135402739048004,-0.018347468386344545,-0.15155153783073397,0.049400514293438155,-0.07292766107254156
0.71,0.42298265158215237,-0.8905090708992593,-4.978674341439052,-3.495755558506054,0.404508501291275,-0.018474150290877345,-0.14147022594449093,0.04912672188343946,-0.06245493386767276
0.72,0.41359478457154564,-0.9387867010606715,-4.827763016141216,-3.353866408634678,0.39507749676704407,-0.01851728780450157,-0.1318828071442707,0.048847670335288376,-0.05259138152383658
0.73,0.4037393847374361,-0.985539983410952,-4.675328235028048,-3.214196734499083,0.3852566182613373,-0.01848276647609881,-0.12276466201564618,0.04856428867218629,-0.04330114951000552
0.74,0.39343182450532815,-1.0307560232107928,-4.521603979984089,-3.077005201900917,0.3750555217266083,-0.018376302778719877,-0.11411837088335824,0.048277450042078014,-0.03456967006194578
0.75,0.3826876067216689,-1.0744217783659276,-4.366575515513476,-2.942174375240614,0.3644843101501465,-0.01820329657152242,-0.10592157927257441,0.0479879748985262,-0.026365134435385462
0.76,0.371522346896003,-1.116525982566593,-4.210420420066533,-2.8098715391970788,0.3535533845424652,-0.017968962353537787,-0.09816937329118168,0.047696632676734164,-0.018670782402202546
0.77,0.359951775448686,-1.1570571447317017,-4.053116216510873,-2.6799600669650125,0.3422735631465912,-0.01767821230209482,-0.09083885314354063,0.04740414483924005,-0.011456157020811597
0.78,0.3479917204855704,-1.1960054963115574,-3.894835157985559,-2.552590983776278,0.33065593242645264,-0.017335788059117785,-0.0839234245108847,0.047111186409017715,-0.004705927282155908
0.79,0.3356581145425324,-1.2333605943038013,-3.7355097992243835,-2.4275513187501336,0.3187119960784912,-0.016946118464041204,-0.07739735087127776,0.046818389164946926,0.0016118615154159244
0.8,0.3229669812888769,-1.2691133253655489,-3.575273106174752,-2.304923650257327,0.30645352602005005,-0.01651345526882686,-0.07125083423660288,0.046526343279722104,0.007513588459684417
0.81,0.30993443316791874,-1.3032548120958187,-3.4141486730269937,-2.1846214773700754,0.29389262199401855,-0.01604181117390019,-0.0654659942730172,0.04623559968677352,0.013022922762401246
0.8200000000000001,0.29657666639253966,-1.3357766775379114,-3.252186544209263,-2.066592631514039,0.28104168176651,-0.015534984626029646,-0.060027335004565065,0.04594667217275943,0.018160789344962014
0.8300000000000001,0.28290995764899257,-1.3666708743547091,-3.089419681679777,-1.9507538599054821,0.2679134011268616,-0.014996556522131,-0.05491875202030184,0.045660039520102655,0.02294861357306499
0.84,0.2689506539507328,-1.3959303698259784,-2.9259495471269275,-1.8371190663858523,0.2545207142829895,-0.014429939667743308,-0.05012862590593006,0.04537614708644262,0.027402189967501434
0.85,0.254715170834618,-1.4235483116114813,-2.7617941785502875,-1.7255714889741633,0.24087683856487274,-0.013838332269745235,-0.045640791700842245,0.04509540893258402,0.031542798014300155
0.86,0.2402199876594991,-1.4495183175118875,-2.597000590040619,-1.616032177588901,0.22699524462223053,-0.01322474303726856,-0.041441446380098314,0.044818209670460143,0.03538891734726213
0.87,0.22548164231770634,-1.4738345341792733,-2.431621666738578,-1.5084253990236753,0.2128896415233612,-0.012592000794345137,-0.037517660872681914,0.04454490620909876,0.03895800762495627
0.88,0.21051672329444582,-1.4964919023260523,-2.265736814677893,-1.4027097014314234,0.19857394695281982,-0.011942776341625994,-0.03385820942025177,0.04427582925544989,0.042265077125136497
0.89,0.1953418613820786,-1.5174861912367235,-2.0994288910671024,-1.2988434895674872,0.18406227231025696,-0.011279589071821639,-0.03045229751633425,0.044011284745608004,0.04532443806976594
0.9,0.17997372941071577,-1.5368131971362844,-1.9327005899560918,-1.196659806733277,0.16936896741390228,-0.010604761996813483,-0.02728650373021497,0.04375155580592624,0.0481557016012546
0.91,0.16442902628445646,-1.5544703126259294,-1.7657115489645012,-1.096222079225611,0.15450850129127502,-0.00992052499318144,-0.024353931415834015,0.04349690352473183,0.05076658487355723
0.92,0.1487244759691805,-1.5704550315275965,-1.5984718901667092,-0.9973649397822459,0.13949555158615112,-0.009228924383029385,-0.021642621620148163,0.043247568777748775,0.053175342113540025
0.93,0.13287681918700378,-1.584765678217673,-1.4310646690076354,-0.9000280007636641,0.12434494495391846,-0.008531874233085324,-0.019143860509528425,0.04300377346759615,0.05539436830432898
0.9400000000000001,0.11690280160623288,-1.59740175807709,-1.2636079859417062,-0.8041994492306048,0.10907161980867386,-0.007831181797559025,-0.016850241715694884,0.04276572147381285,0.05743316369321294
0.9500000000000001,0.10081916824356046,-1.6083633362672414,-1.0961578190151322,-0.709770752593599,0.0936906561255455,-0.007128512118014962,-0.014753089951836494,0.042533600019005975,0.05930538976425398
0.96,0.08464265307799126,-1.61765151655692,-0.9288180289678666,-0.6167019955232131,0.07821723073720932,-0.006425422340781944,-0.01284543228262398,0.042307580643942466,0.06102079743362382
0.97,0.06838997057951955,-1.625268249847171,-0.7616733290251038,-0.5249218470474368,0.06266661733388901,-0.005723353245630544,-0.011120279584668756,0.042087820286501446,0.06259017622488872
0.98,0.05207780481198905,-1.63121657675305,-0.5948326905878832,-0.43439311914275525,0.04705415666103363,-0.00502364815095542,-0.009571489490815079,0.041874462147316584,0.06402218256163356
0.99,0.035722801037872155,-1.6355003774116894,-0.42838006586395183,-0.34503938751209295,0.031395260244607925,-0.00432754079326423,-0.00819292406712521,0.04166763670164277,0.0653269351104796
1.0,0.019341554649998927,-1.638124638787323,-0.26242613756335115,-0.25682309512201895,0.015705378726124763,-0.003636175923874163,-0.006979209277956797,0.0414674624785253,0.06651222556337336
1.01,0.0029506018601625737,-1.6390952789836353,-0.09706401963123401,-0.16967967218257818,6.123234262925839e-17,-0.0029506018601625126,-0.005925147105268825,0.04127404693202531,0.06758676617485276
1.02,-0.013433591655960038,-1.6384193516122612,0.06759273713741613,-0.08357505994405545,-0.015705378726124763,-0.0022717870701647255,-0.005026052948348792,0.04108748712616244,0.0685574063711527
1.03,-0.029794641348981382,-1.6361049693021346,0.23143823101265634,0.0015358408168701931,-0.031395260244607925,-0.0016006188956265432,-0.00427748195427183,0.04090787044027596,0.06943119976394498
1.04,-0.04611625367795573,-1.6321612328974344,0.39437364047002355,0.08570777485760805,-0.04705415666103363,-0.0009379029830779012,-0.0036753114999615987,0.04073527528715544,0.07021532765956393
1.05,-0.06238223794705908,-1.6265984269103346,0.5562805987099831,0.1689646631505728,-0.06266661733388901,-0.00028437938682993047,-0.003215692403192971,0.04056977165059611,0.07091516561189698
1.06,-0.07857651625442093,-1.6194278307361851,0.7170596174149494,0.25135666977799276,-0.07821723073720932,0.00035928551721160773,-0.0036136337705933433,0.04041142172269461,0.07153708657830354
1.07,-0.09468313588963967,-1.6106619635218749,0.8765867214310258,0.33289465417871433,-0.0936906561255455,0.0009924797640941674,-0.004694900232637967,0.04026028032398336,0.0720852919025669
1.08,-0.11068627899016027,-1.6003143100520603,1.034765346981457,0.41362746712528,-0.10907161980867386,0.0016146591814864136,-0.005886541888048561,0.040116395484793024,0.07256559520903844
1.09,-0.1265702743961834,-1.5883995406023135,1.1914769449746807,0.49356740242774544,-0.12434494495391846,0.002225329442264945,-0.007184430350243306,0.03997980882515544,0.07298179552760048
1.1,-0.14231960732452958,-1.5749332928346178,1.3466247767695763,0.572755389116713,-0.13949555158615112,0.0028240557383784615,-0.008584957972879725,0.03985055605325576,0.07333887737904637
1.11,-0.15791893331878887,-1.5599325994259277,1.5000693408690138,0.6511637209059014,-0.15450850129127502,0.0034104320275138433,-0.01008396365650576,0.03972866711358831,0.07363832232222811
1.12,-0.17335308564686558,-1.5434152328076716,1.6517366618256109,0.7288580014790802,-0.16936896741390228,0.003984118232963296,-0.011678588677026843,0.039614166772637176,0.0738859871632025
1.1300000000000001,-0.18860708614015254,-1.525400049328697,1.801518347897468,0.8058469461649665,-0.18406227231025696,0.004544813829895578,-0.013365552146821592,0.03950707490600326,0.0740847431722036
1.1400000000000001,-0.2036661622952577,-1.5059076155105147,1.9492433818182324,0.8820396831602179,-0.19857394695281982,0.005092215342437867,-0.015139913115584207,0.03940740629787659,0.07423258507240904
1.1500000000000001,-0.21851574919523065,-1.4849586899972949,2.094892551321977,0.9575669613731514,-0.2128896415233612,0.00562610767186944,-0.017000554838002026,0.039315171505595554,0.07433815845637737
1.16,-0.23314150686931442,-1.4625757674083786,2.238292258891634,1.0323218250205302,-0.22699524462223053,0.006146262247083895,-0.018942273626631284,0.03923037655132556,0.07439838011036315
1.17,-0.24752932873329098,-1.4387821863976542,2.379358101072433,1.1063245256710004,-0.24087683856487274,0.006652490168418235,-0.02096212390932509,0.03915302323436998,0.07441637314415661
1.18,-0.2616653502839898,-1.4136021550698803,2.5180031327773817,1.1795848305384609,-0.2545207142829895,0.007144636001000293,-0.023057110778182996,0.03908310937887299,0.07439461458597918
1.19,-0.27553596013204795,-1.387060984805814,2.6541170264066256,1.2520706180707615,-0.2679134011268616,0.00762255900518638,-0.025223305507117842,0.039020628870444274,0.07433347068267482
1.2,-0.28912781109034896,-1.359185095830102,2.7875888975711995,1.3237419699142308,-0.28104168176651,0.008086129323838953,-0.02745644147768972,0.038965571654099654,0.074232920840972
1.21,-0.3024278334167816,-1.3300022326432626,2.918286318683947,1.3945196066686016,-0.29389262199401855,0.008535211422763034,-0.029750966695430613,0.03891792354506296,0.07409107307924656
1.22,-0.3154232395976269,-1.2995406180845332,3.0461614558729218,1.4644440066657196,-0.30645352602005005,0.008969713577576865,-0.03210448188221986,0.03887766661903028,0.07391183004011315
1.23,-0.32810153608197495,-1.2678296484348017,3.171096964973151,1.5334443872641141,-0.3187119960784912,0.009389540003483743,-0.0345114489092522,0.03884477905422164,0.07369361224041637
1.24,-0.3404505330118376,-1.2348996929862637,3.2929955448538126,1.6014729892332276,-0.33065593242645264,0.00979460058538495,-0.036966735189558605,0.03881923509077686,0.07343601363866137
1.25,-0.35245835632937417,-1.2007823317536581,3.411736123260559,1.6684394538670981,-0.3422735631465912,0.01018479318278298,-0.03946357350323814,0.03880100478942932,0.07313662097240825
1.26,-0.3641134495493763,-1.1655093220002126,3.5273009753445472,1.7344015670889954,-0.3535533845424652,0.01056006500691109,-0.04199996494578812,0.03879005450729841,0.07280019216625577
1.27,-0.37540459539409654,-1.1291145844720223,3.639473752819027,1.7991126235776056,-0.3644843101501465,0.010920285243950056,-0.044563247311980435,0.03878634590129071,0.07241676123208585
1.28,-0.38632091375853783,-1.0916318364441293,3.7482748027892927,1.8626742696453795,-0.3750555217266083,0.011265392031929555,-0.04715260644625742,0.03878983663796559,0.07199342682584486
1.29,-0.39685187994240395,-1.0530966183866135,3.8535218057515794,1.924878005074005,-0.3852566182613373,0.011595261681066671,-0.04975582751290081,0.038800479592937594,0.0715221829712287
1.3,-0.40698732376328445,-1.0135443820880505,3.9552236298563046,1.985795908101565,-0.39507749676704407,0.01190982699624038,-0.052370953097031825,0.03881822342469119,0.07100876781593324
1.31,-0.41671744889851386,-0.9730125135229427,4.05318685651078,2.045190956994134,-0.404508501291275,0.01220894760723884,-0.05498376146441689,0.038843011649411285,0.07044392966495394
1.32,-0.4260328288975419,-0.9315379999028018,4.147451362014085,2.103170376772882,-0.4135402739048004,0.01249255499274149,-0.05759357437535428,0.03887478339934842,0.06983525217040265
1.33,-0.43492443211979454,-0.8891603222252618,4.237767767754011,2.159402450433254,-0.4221639633178711,0.012760468801923441,-0.06018126430991458,0.03891347205514513,0.06916905859573608
1.34,-0.4433836145436371,-0.8459182423842608,4.32420798410009,2.214032200044174,-0.4303710162639618,0.013012598279675325,-0.06274756178079825,0.038959006213703455,0.06845502761619326
1.35,-0.4514021335072835,-0.8018518963646346,4.406634601962617,2.2668862470083,-0.43815332651138306,0.01324880699590042,-0.06527950602835773,0.039011309094025996,0.0676872176421317
1.36,-0.45897216380771483,-0.7570030300431367,4.484886632149788,2.3177514808439685,-0.44550326466560364,0.01346889914211119,-0.06776167199914976,0.039070297782442795,0.06685808094257784
1.37,-0.46608629091522963,-0.7114127107514826,4.559031929165418,2.366753923089943,-0.45241352915763855,0.013672761757591079,-0.0701941111272262,0.03913588412894356,0.06597658083964397
1.3800000000000001,-0.47273752934836083,-0.6651238433131202,4.628886743836236,2.413638737939687,-0.4588773250579834,0.013860204290377431,-0.0725591135901519,0.039207973787516025,0.06503312071699519
1.3900000000000001,-0.47891932219880806,-0.6181792850447232,4.694455826839704,2.458430362006405,-0.46488824486732483,0.014031077331483233,-0.0748520214082911,0.039286466632326385,0.06403186237897707
1.4000000000000001,-0.48462555694549103,-0.5706234746682964,4.755581037642671,2.500905990952326,-0.4704403877258301,0.014185169219660954,-0.07705608812531582,0.039371255977056166,0.06296499919419829
1.41,-0.48985056687325745,-0.5225009927766394,4.812248189165699,2.541055915062092,-0.4755282700061798,0.014322296867077644,-0.07916495578925066,0.03946222884644928,0.06183524663332385
1.42,-0.4945891361319534,-0.47385692586959005,4.864406690704937,2.578813471488382,-0.4801468551158905,0.014442281016062875,-0.08116961060955705,0.03955926596402295,0.060642481805572857
1.43,-0.49883650813285624,-0.42473720009028354,4.911972577930653,2.6140598480542865,-0.48429158329963684,0.014544924833219397,-0.08305841541445592,0.039662241492346116,0.05938410749495859
1.44,-0.502588392822238,-0.3751884689381805,4.954873115210308,2.6466912005092587,-0.4879583716392517,0.014630021182986286,-0.08482053067874186,0.03977102285728216,0.05805836612879922
1.45,-0.5058409729497925,-0.3252580127554519,4.993045618272856,2.676617133115392,-0.4911436140537262,0.01469735889606627,-0.08644594444379648,0.03988547064496727,0.05666422749072697
1.46,-0.5085909094395166,-0.27499364897240725,5.026436378304466,2.703759314815165,-0.4938441812992096,0.014746728140306975,-0.08792549397177983,0.0400054385614731,0.055201288207107346
1.47,-0.5108353376158755,-0.22444281763589552,5.055083133651173,2.728175397075588,-0.4960573613643646,0.014777976251510894,-0.08925776080198468,0.04013077404222462,0.05367564245690737
1.48,-0.5125718801895461,-0.17365425736706375,5.0788560268831775,2.7496707920709005,-0.497780978679657,0.014790901509889154,-0.090427951958669,0.04026131763158681,0.05208108610665896
1.49,-0.5137986546087587,-0.12267744192126429,5.097681544579946,2.768134491943921,-0.49901336431503296,0.014785290293725772,-0.09142602570337842,0.04039690279033194,0.0504156938294642
1.5,-0.5145142669446647,-0.07156123359059913,5.111620833066516,2.7836566928741133,-0.49975326657295227,0.014761000371712463,-0.09225356721969394,0.04053735667069,0.04868721612932836
1.51,-0.5147178269507431,-0.020356000607837633,5.120523298276149,2.7960095055843843,-0.5,0.014717826950743085,-0.09289493287068618,0.040682499340136645,0.04688789088582723
1.52,-0.5144089364529789,0.030889049776412707,5.124505038425034,2.805364353470389,-0.49975326657295227,0.014655669880026645,-0.09335731557064607,0.04083214494391455,0.045029343312608106
1.53,-0.5135943744476309,0.08145620053480176,5.056715075838906,2.8114417407578203,-0.49901336431503296,0.014581010132597938,-0.09362969186195713,0.04098610066529401,0.04310117601551422
1.54,-0.5122738094400189,0.13205650076120343,5.0600300226401655,2.828429183083045,-0.497780978679657,0.014492830760361897,-0.0945103861169134,0.04114423462297375,0.04178236300279581
1.55,-0.5104475056551047,0.18263037849142288,5.0573877730219445,2.8408134139634096,-0.4960573613643646,0.014390144290740037,-0.09512570667543238,0.041306399103730296,0.04030523076803405
1.56,-0.5081163088055939,0.23311968495107335,5.048930645965046,2.848809319544021,-0.4938441812992096,0.014272127506384291,-0.09548361768510467,0.04147243234728925,0.0386876280240811
1.57,-0.5052816451066429,0.28346636989509816,5.034668494402479,2.8524318600800953,-0.4911436140537262,0.014138031052916666,-0.09558205939977811,0.041642159294807926,0.036937039597262356
1.58,-0.5019455240133157,0.333612109332711,5.0145739437612855,2.851638698080862,-0.4879583716392517,0.013987152374064005,-0.09541688205748054,0.04181539202948184,0.03505787155234641
1.59,-0.498110523488582,0.38350005247337554,4.988794314066453,2.8466478783095117,-0.48429158329963684,0.013818940188945139,-0.09500005391003269,0.041991931436618626,0.033066724628771915
1.6,-0.4937797844761522,0.4330739012429804,4.957384876960484,2.837537836497811,-0.4801468551158905,0.01363292936026167,-0.09433669209976628,0.04217156812034554,0.030972765901260413
