time,angle,velocity,acceleration,torque,target,error,reward,pid_integral,pid_derivative
3.43,0.5697854330743563,-0.021598215663276025,-0.020940399315904648,2.573821762785288,0.5235987901687622,-0.046186642905594044,-0.11243269405438555,0.2823959896706356,0.021388811670119967
3.44,0.5695674116880007,-0.02180213863555601,-0.020392297227998277,2.5734569599926225,0.5235987901687622,-0.04596862151923853,-0.1121959041018323,0.2819341232415797,0.021598215663276576
3.45,0.5693474054204246,-0.022000626757616097,-0.0198488122060088,2.5730795414270036,0.5235987901687622,-0.045748615251662406,-0.11195648254434212,0.2814744370263873,0.021802138635551582
3.46,0.569125468148452,-0.022193727197261967,-0.019310043964586895,2.5726896237982055,0.5235987901687622,-0.04552667797968979,-0.11171448954520623,0.2810169508738707,0.022000626757612274
3.47,0.5689016532683827,-0.022381488006925493,-0.01877608096635265,2.5722873331164564,0.5235987901687622,-0.045302863099620505,-0.11146998527173962,0.2805616840940738,0.022193727197261648
3.48,0.5686760136881748,-0.02256395802079087,-0.018247001386537787,2.5718728037038545,0.5235987901687622,-0.04507722351941257,-0.11122302983592938,0.28010865546307756,0.022381488006928407
3.49,0.5684486018205674,-0.022741186760729896,-0.017722873993902474,2.571446177292646,0.5235987901687622,-0.04484981165180524,-0.11097368324051014,0.27965788322788343,0.022563958020793695
3.5,0.5682194695770646,-0.02291322435028085,-0.017203758955095197,2.5710076022029313,0.5235987901687622,-0.04462067940830239,-0.11072200533000517,0.2792093851113654,0.022741186760733
3.5100000000000002,0.5679886683627049,-0.02308012143597431,-0.016689708569346054,2.5705572325926496,0.5235987901687622,-0.04438987819394269,-0.11046805574629201,0.27876317831728237,0.022913224350284978
3.52,0.5677562490715512,-0.02324192911536837,-0.01618076793940597,2.5700952277737024,0.5235987901687622,-0.04415745890278899,-0.11021189388830958,0.27831927953534297,0.023080121435969936
3.5300000000000002,0.5675222620828392,-0.023398698871206238,-0.015676975583786834,2.569621751588957,0.5235987901687622,-0.04392347191407697,-0.10995357887557683,0.2778777049463151,0.023241929115369597
3.54,0.5672867572577274,-0.023550482511178687,-0.015178363997244773,2.569136971842994,0.5235987901687622,-0.04368796708896516,-0.10969316951509755,0.2774384702271743,0.02339869887120205
3.5500000000000003,0.5670497839365994,-0.023697332112787992,-0.014684960160930502,2.5686410597850045,0.5235987901687622,-0.04345099376783723,-0.1094307242715208,0.27700159055628465,0.02355048251118097
3.56,0.5668113909368705,-0.02383929997289057,-0.014196786010257978,2.5681341896356216,0.5235987901687622,-0.04321260076810829,-0.1091663012400856,0.2765670806186063,0.023697332112793124
3.5700000000000003,0.5665716265512555,-0.023976438561499877,-0.013713858860930642,2.567616538157112,0.5235987901687622,-0.042972836382493274,-0.10889995812227848,0.2761349546109252,0.023839299972894246
3.58,0.5663305385464606,-0.024108800479488136,-0.013236191798825944,2.5670882842610854,0.5235987901687622,-0.04273174837769844,-0.10863175220386423,0.27570522624710025,0.023976438561501556
3.59,0.5660881741622621,-0.02423643841985083,-0.012763794036269246,2.56654960865108,0.5235987901687622,-0.042489383993499885,-0.10836174033511728,0.27527790876332325,0.02410880047948316
3.6,0.5658445801109399,-0.02435940513222245,-0.012296671237162021,2.5660006934974406,0.5235987901687622,-0.04224578994217765,-0.10808997891308951,0.27485301492338826,0.024236438419855677
3.61,0.5655998025770361,-0.02447775339037482,-0.011834825815237156,2.5654417221401262,0.5235987901687622,-0.04200101240827392,-0.10781652386565792,0.27443055702396646,0.024359405132223788
3.62,0.5653538872174119,-0.024591535962424412,-0.01137825720495906,2.5648728788198265,0.5235987901687622,-0.04175509704864966,-0.1075414306373457,0.27401054689988374,0.024477753390372836
3.63,0.5651068791615765,-0.024700805583530903,-0.01092696211064912,2.564294348431736,0.5235987901687622,-0.04150808899281433,-0.10726475417660024,0.27359299592939723,0.024591535962426025
3.64,0.5648588230122679,-0.024805614930869538,-0.010480934733863266,2.563706316301877,0.5235987901687622,-0.041260032843505656,-0.10698654892449916,0.2731779150394691,0.024700805583532937
3.65,0.5646097628462611,-0.02490601660067915,-0.010040166980960927,2.5631089679839567,0.5235987901687622,-0.04101097267749887,-0.10670686880475962,0.27276531471103405,0.024805614930867304
